"","i","asc1","desc1","asc2","desc2","tran12","tran21","p"
"1",1,38.0239412887022,40.3257513535209,0.342473188629883,1.18870476771967,0.923141206108535,0.798563912289161,-388.65078100588
"2",2,24.3320187862811,43.284167444352,0.538241077158119,0.554062521581735,0.968368161150851,0.915791548584331,-386.83532116435
"3",3,23.3344120586473,20.5569749193644,1.16331894428184,0.579450629174202,1.50728060258707,10.8552671883708,-365.06843037662
"4",4,16.5871950392821,8.00465786153905,1.23120327326522,0.333050193598746,6.0762529532063,10.4645092025249,-357.913258230341
"5",5,14.0427179084264,19.8864343194131,0.0755421273941158,0.118446198283716,6.07087627535944,12.2581810834036,-354.900323899061
"6",6,19.3526152469053,17.6268623021952,0.11163970422272,0.0886120312081502,3.68036941418696,6.2618932925409,-350.057467259231
"7",7,19.3311617123895,18.8560735295143,0.138096416598857,0.649523089765328,2.2935151483796,6.1783278739591,-351.125755809001
"8",8,19.7241686504178,13.9991948894234,0.89573332900251,1.10707723051049,1.99216601840693,5.39822435378722,-352.803720683813
"9",9,15.0577851743604,12.4684295366887,0.896408382886693,0.745538365820321,2.14650268895026,5.3031936177824,-351.236032056491
"10",10,16.7740358949448,14.6531094413497,0.466556926275973,0.175649499583977,1.34712355961448,5.23832810450116,-351.153828439367
"11",11,18.1610912264878,12.565842598402,0.798009306782495,0.269755982163551,3.2218314536216,6.86071781857069,-350.456331289213
"12",12,16.2650989139957,12.3229808459319,0.49314167191324,0.614265147010643,3.56119194302969,7.80361273175546,-350.344635268121
"13",13,18.2611484562712,11.7433618450561,0.462625918554056,0.16187708539665,2.07636852592995,3.68674280258868,-351.611327580666
"14",14,18.0494994379378,10.8406074785461,0.396512814258991,0.826122496222732,2.45751746019235,4.69063857928748,-352.021954171402
"15",15,13.0623950752126,14.4969611073869,0.443588465590397,1.02704972407795,2.66826785707607,4.52229450574394,-353.228731590645
"16",16,16.089647898224,15.0388253517312,0.021601495538349,0.562094281661689,2.9571679958696,9.83899617491464,-350.761154648514
"17",17,15.3641864236244,15.3976374563307,0.110309409448352,0.656870468834919,4.25799156722004,7.95877013910769,-350.987133505528
"18",18,17.0283906660277,15.4390986494008,0.345593023107297,0.3575149354715,2.87236689204511,7.17601891798817,-349.346666340796
"19",19,17.4231125359085,14.4457916166789,0.449942159972557,0.291744513944481,2.91412482713385,5.74703232635972,-349.344389025786
"20",20,15.6218005842887,14.153394256904,0.122718411839924,0.176396433382331,2.97996467927079,6.67947223006044,-348.317528748505
"21",21,18.1309852918302,12.7968675775109,0.18765415192993,0.351493947705099,2.9428619180686,7.55857054840222,-349.256503854483
"22",22,15.8206972323426,12.5019507917998,0.469571498875444,0.044448810853012,2.87450057451622,5.64795386206827,-348.986773115137
"23",23,11.2824399981614,13.5392563573306,0.838941189754893,0.894668884531305,1.81106223168664,4.2291918588497,-354.287080641709
"24",24,15.0746911633096,15.0009386147948,1.42078796564405,0.512073416382526,2.14632249444985,5.73137486677627,-352.242274563847
"25",25,16.6235957522652,12.9351132155799,1.55592007430032,0.538518319332253,2.54778320848706,6.05165416568496,-351.844795325555
"26",26,15.2210287652316,15.6559470322275,0.990995500943882,1.24658312614465,3.44427960589106,7.2339813645441,-352.899252582755
"27",27,20.3300533013606,13.3619484346923,0.603494077400063,0.15049353897203,4.05068407319105,8.78690068515608,-351.493864417415
"28",28,20.7362572557073,14.5920953901158,0.486930882446358,0.0896373985551167,3.00260856677279,8.34741114108491,-350.79687700935
"29",29,17.6010239839737,14.7921697151015,0.292930593432887,0.530522804100327,3.3829995058115,9.98929409720739,-350.970601285809
"30",30,17.2596590345786,15.2532828061017,0.4470749163455,0.240525870658138,5.09194320879261,9.65395478590502,-351.605598943656
"31",31,18.840052563328,15.7356425841807,0.550436600627513,0.00948809330173899,5.39262740127973,12.1412237446367,-352.74535597754
"32",32,13.4108644651768,15.0915383923082,0.343616509430046,0.0063483877452876,3.69781759713909,11.1268513411558,-351.507736593326
"33",33,13.4625088370866,15.4294410801793,0.175484475619574,0.737936332363664,4.11065019553155,10.0041157438506,-351.76373927928
"34",34,14.5209400344251,16.5262353319878,0.0458217641084142,2.79988852634269,3.67430203816721,6.80860089697009,-354.481129440885
"35",35,25.6731142644496,18.7096809812862,0.21528742710485,1.56315134058457,3.05014370322156,6.29122121681996,-355.901476813465
"36",36,11.6568306881164,20.1548739381928,0.0250781134705603,0.361523323999626,2.34250128826727,8.84223639441537,-355.659009970172
"37",37,26.7862765035672,24.0487129576412,0.920144391564792,0.350237168610404,2.5581240299897,4.33081898087421,-357.881527042069
"38",38,20.3419315316984,15.2190455175561,0.152739357958441,0.618947002005228,2.50613642872089,8.58367344564416,-351.745428498028
"39",39,12.8657153880461,19.8166280190881,0.648850206507871,0.219892719404573,3.90723036960031,10.2738155276824,-354.51287974949
"40",40,25.1624278069991,21.0006007671911,0.829539382616587,0.285658070692009,4.0123260734796,5.92584214936682,-356.27008142412
"41",41,21.5770560958813,12.0784848845292,0.400857611091081,0.240506634110493,2.02830402725954,5.46879638918009,-352.464817897853
"42",42,20.2496923351412,16.2869451691507,0.22758497859638,0.0222770760472772,2.71793970695644,7.33027741945714,-349.302018811906
"43",43,16.7189292342518,15.8197197696849,0.339732795787008,0.902516045594638,2.41350177726419,6.31748122703677,-350.563103214063
"44",44,13.4388096727036,13.2090389615078,0.0824087628460357,0.255319913828541,2.12705706561325,5.15776267963622,-349.344883258701
"45",45,22.3019179451193,20.4249084681236,0.338318878156563,0.32183890822792,2.33007861596387,5.43324507196447,-351.879139324094
"46",46,25.1615600743271,19.2338348460385,1.77148261415934,1.24122770444059,1.91749742766291,4.91516479742114,-358.008550094193
"47",47,18.549429098375,16.0302275353851,0.0514437614857869,0.860523944743896,3.16933567504545,8.35934247121375,-350.472300813462
"48",48,19.7796370172482,16.7854942613654,0.132698150236316,0.73601612676285,3.3491349199252,7.03839351128705,-350.49242310952
"49",49,18.6372220832401,15.5530252130139,0.0665589066787855,0.446903546612568,3.94715002202948,8.40820128273151,-349.843497989155
"50",50,21.9985716246073,19.7437216002031,0.538468635549686,1.12653847898087,4.68745629207797,8.3039004397822,-355.478102549907
"51",51,18.8197808462273,15.2472082792339,0.71429789014687,0.674780665185716,4.16116726112622,7.19835806649034,-352.130530048331
"52",52,16.2211434711929,10.2503205092392,0.81534492286152,0.769654976347848,3.81441567233631,8.10611922474957,-352.538816148829
"53",53,15.9974843458105,16.3385849291175,0.851583675082202,0.0771857754415503,3.53521061046602,7.3283488702071,-350.963208448693
"54",54,15.5807481879366,15.9726747730494,0.0837521841501175,0.222442904411899,3.65264639080257,5.31970041638563,-351.322276558659
"55",55,21.2459811874406,17.4978800795256,1.13442836289724,0.777879632739558,3.67629356947885,8.41340708639172,-353.726069739819
"56",56,23.2082845988635,14.7657055214346,1.02797152401033,0.270664692454963,3.89212330278075,7.10925204192771,-353.815348490413
"57",57,11.2824556559182,20.9084241098176,0.216305016707454,0.121499396722557,3.75400592635015,14.3035509401641,-356.882023116272
"58",58,13.6620226143173,20.0718243477717,0.469920467440628,0.161665538806073,6.2747590204658,14.7707705742031,-356.239541662269
"59",59,23.2588261001378,11.2550722835141,0.456424347485274,0.165048559502709,5.16639164855275,8.49234919856812,-356.010217576483
"60",60,14.5861704078117,11.2242344606094,0.170176656249462,0.282032323038653,3.17603463450394,8.78713964716411,-349.718182230391
"61",61,15.8081939416525,15.6188546288725,0.101242734121788,0.119677888393229,4.09322158540216,12.2835585103694,-351.511132978836
"62",62,16.6524696336172,16.4850916832299,0.0649714637186555,0.162568713395222,3.77567667026003,12.4007490156901,-352.159125025252
"63",63,13.0777276272548,13.6529468936475,1.26246948705114,0.264009870074872,4.76993259959343,11.7648217519194,-353.649230322381
"64",64,18.554252278796,14.5724228447832,0.839588440276072,0.160125690247494,4.91102723593228,10.9067582966827,-352.424089398414
