"","i","asc1","desc1","asc2","desc2","tran12","tran21","p"
"201",201,0.186069207940822,0.110847829752419,0.00485507004899369,0.00567327199495444,0.0341594016698362,0.0249666648972429,-379.504452307308
"202",202,0.18045392180455,0.0978056862734199,0.00969316253937116,0.00917155050129377,0.0317028850252066,0.0220843179824648,-380.56145044672
"203",203,0.188489396023656,0.121204570596476,0.00177813984876224,0.00967785724736035,0.0283620135963451,0.0216720323823434,-381.888149891683
"204",204,0.187826800546865,0.114021988846283,0.00416913455610312,0.00534534162819,0.0375672497401913,0.0309047980262573,-379.466534173454
"205",205,0.142477701058598,0.102102133206561,0.00859207326573321,0.0125761933829201,0.0498586868585216,0.0360251178174245,-383.155982869202
"206",206,0.182387640229717,0.0964254050466103,0.00444075899959114,0.00329151980096952,0.0414417434393872,0.0377905622526558,-379.828374000358
"207",207,0.129408567783783,0.0904820536016547,0.00475926051089756,0.00115454073951559,0.0330196073720165,0.0326248436701436,-380.62641051744
"208",208,0.142438505560999,0.119057818156339,0.00528430232777417,0.00690841104067779,0.0290055091593616,0.0211027867766226,-380.734443388947
"209",209,0.160472241269559,0.0904898522006954,0.00253876590772214,0.00409742122974032,0.0393640042634177,0.0373987274383759,-379.915735029128
"210",210,0.144595554843378,0.0976356022554301,0.00645438110893654,0.0076185831900108,0.0418482695877125,0.0399214785067191,-381.294375287993
"211",211,0.19635350296451,0.0996472789261987,0.00050615465359364,0.00705683673294593,0.0488366733311641,0.0338514679105514,-381.001298155738
"212",212,0.182179566143727,0.118080424085155,0.00191012738745552,0.0106575713294057,0.0514838171334923,0.0393329052278189,-382.195480035868
"213",213,0.210197870321655,0.0883254026719203,0.000322599662503404,0.0106191771672816,0.0548450341063279,0.0287957670238172,-383.018712230509
"214",214,0.147656476459814,0.118776718652694,0.00351746434774108,0.0015446373932771,0.0586001978173783,0.0431872621315052,-382.188794908233
"215",215,0.191414549024642,0.114557615759334,0.0036174084893714,0.000906689662801984,0.0622179205779887,0.0386309776948308,-382.216668873118
"216",216,0.175483972209767,0.0944358535422114,0.0055398859367364,0.00294026177901115,0.0410624781427722,0.0368227086052946,-379.546438402253
