"","tree 1","tree 2","tree 3","tree 4","tree 5","tree 6","tree 7","tree 8","tree 9","tree 10","tree 11","tree 12","tree 13","tree 14","tree 15","tree 16","tree 17","tree 18","tree 19","tree 20","tree 21","tree 22","tree 23","tree 24","tree 25","tree 26","tree 27","tree 28","tree 29","tree 30","tree 31","tree 32","tree 33","tree 34","tree 35","tree 36","tree 37","tree 38","tree 39","tree 40","tree 41","tree 42","tree 43","tree 44","tree 45","tree 46","tree 47","tree 48","tree 49","tree 50","tree 51","tree 52","tree 53","tree 54","tree 55","tree 56","tree 57","tree 58","tree 59","tree 60","tree 61","tree 62","tree 63","tree 64","tree 65","tree 66","tree 67","tree 68","tree 69","tree 70","tree 71","tree 72","tree 73","tree 74","tree 75","tree 76","tree 77","tree 78","tree 79","tree 80","tree 81","tree 82","tree 83","tree 84","tree 85","tree 86","tree 87","tree 88","tree 89","tree 90","tree 91","tree 92","tree 93","tree 94","tree 95","tree 96","tree 97","tree 98","tree 99","Average"
"Acinonyx_jubatus",0.480783520963154,0.0709973612311128,5.69684015859166,0.070218317489954,0.0697929219888627,0.517900054029924,0.51712464590042,0.0695115814075816,0.0705600513618395,0.535410202477949,0.0691978461234626,0.0689088324081867,0.0707387338024159,0.0701033634192542,0.529893121947398,0.477862059960663,0.529289310520508,0.0702438741639809,0.0712751326274236,0.0697066857392335,0.0701941266161818,0.0686835689475969,0.0711439508320397,0.0702501466071899,0.0700953816627006,1.1055155706444,1.2202733799978,2.69377208853033,5.83411393237889,1.19681056418326,2.9389018239209,3.38821350115329,2.41955662332616,0.49668552283084,0.521914515599445,5.65733557833987,0.375865889549764,0.503122574975999,0.562219873585322,3.01455305146208,2.77718835772357,1.02297732125726,0.523636922664463,0.48556316996839,0.472696640593807,0.474524324160543,3.03018759957019,2.74520556963771,0.443183229007471,2.89059025940763,0.494184994106408,0.532827561296943,0.519141577455812,0.510493289978576,0.507577263581983,0.523012120845438,2.90477641494875,0.544387500018001,3.14336478627628,0.532632210201779,2.98281418540893,0.449115434490714,0.539821622249257,2.87811691208537,2.87163079028088,0.562442484839457,0.53828684622341,0.529144199129969,0.520127681677149,0.528358546673088,2.8372649401963,0.504066589248446,2.95649748784018,0.483751407000878,0.111439349592486,0.315422383425847,0.314891511636129,2.15681455371296,2.56421361104469,0.108874052296678,1.06746648929041,3.45471582342276,2.22820340642955,2.91782846567076,1.09524270486455,0.315710020194738,3.02394660346544,0.315899921540416,2.70084755678459,2.87411338751135,3.00737584300438,5.14743612517615,0.316220961317388,0.315468480486029,2.47623018651698,1.8363922833659,1.99795724969296,1.86081653781494,0.314828113363361,1.30811641720167
"Caracal_caracal",2.78209147295275,0.333196851339115,5.69684015859166,0.323681133485587,0.306425224457626,3.05815852818654,3.05189071267501,0.319117706738516,0.320200672875812,2.73769723201417,0.30097724517409,0.326005586411091,0.317250269189346,0.331139676408459,3.11603004802475,0.477862059960663,3.04092089270713,0.331819394130483,0.339099725800311,0.32031450316624,0.328137983142738,0.309550146190493,0.332198872819237,0.287248916663993,0.331242753661569,3.01508954875082,2.04813030391105,2.69377208853033,5.83411393237891,2.84124543271506,2.9389018239209,3.38821350115329,2.41955662332616,0.49668552283084,12.9437585332721,5.65733557833987,0.853666560470682,13.7829309895336,14.1662406607988,3.01455305146208,2.77718835772357,2.3023094220995,12.806130061937,12.3578943128235,0.472696640593807,0.474524324160543,3.03018759957019,2.74520556963771,0.443183229007471,2.89059025940763,14.3187321633673,15.0740415461121,13.3855750495222,2.98815500277646,2.93667201861047,2.99038813119048,2.90477641494875,13.7013673310383,3.14336478627628,3.10792284179134,2.98281418540893,12.3224892510879,3.0887369214974,2.87811691208537,2.87163079028088,2.6984486118718,2.50719582901438,12.9290814975632,2.61036617836564,2.60501248785581,2.8372649401963,13.4802379147135,2.95649748784018,13.7463125634643,0.217530180246276,2.71431037032989,2.68857495886136,2.15681455371296,2.56421361104469,0.212633201182961,2.93709876042907,3.45471582342276,2.22820340642955,2.91782846567076,2.73194189380975,2.67696699178833,3.02394660346544,2.592546674391,2.70084755678459,2.87411338751135,3.00737584300438,5.14743612517615,2.60055269997877,2.56300577380024,2.47623018651698,1.8363922833659,1.99795724969296,1.86081653781494,2.61274616939545,3.67346668545281
"Felis_catus",3.20502398933102,0.333196851339115,3.18573939803075,0.323681133485587,0.306425224457626,3.05815852818654,3.05189071267501,0.319117706738516,0.320200672875813,2.73769723201417,0.30097724517409,0.326005586411091,0.317250269189346,0.331139676408459,3.11603004802475,0.643844539115767,3.04092089270713,0.331819394130483,0.339099725800311,0.32031450316624,0.328137983142738,0.309550146190493,0.332198872819237,0.287248916663993,0.331242753661569,3.01508954875082,2.04813030391105,2.26018771699646,2.23599852972908,2.84124543271506,2.25437636539699,2.56033639087948,1.22745621471151,0.887088789645524,12.9437585332721,2.47361327569361,0.853666560470682,13.7829309895336,14.1662406607988,1.40510176733047,2.20185724774082,2.3023094220995,12.806130061937,12.3578943128235,0.938608387898103,0.828979935137406,1.63742071488815,1.8952227211771,0.685114883763205,2.30699352819459,14.3187321633673,15.0740415461121,13.3855750495222,2.98815500277646,2.93667201861047,2.99038813119048,2.45296519757155,13.7013673310383,2.67333658994654,3.10792284179134,2.63979470288025,12.3224892510879,3.0887369214974,2.59474178971781,2.42207288126814,3.13027150105757,2.93490518150785,12.9290814975632,3.10532480509395,3.04029644366978,2.63337236508994,13.4802379147135,2.55765992821265,13.7463125634643,0.217530180246276,3.11121255420922,3.09824287916489,3.00511129318672,3.47706417087991,0.212633201182961,2.93709876042907,3.58523174350293,5.07639366950699,2.48125850560693,6.50534161805552,3.2276868669988,5.837186943121,2.79440416520262,5.95088382231258,1.5260216669583,1.2174588119321,2.79101702230618,2.88511440429903,3.05046405940387,4.28397110210922,3.49035125258014,4.95445274047558,5.61858086384235,3.07734453019253,3.7280724721585
"Felis_chaus",3.20502398933102,0.279193037219561,3.18573939803075,0.279979663506933,0.312431237527438,2.73764807253843,2.55977337343941,0.286822039649445,0.289334891719959,2.36549234050024,0.314300912505471,0.307284217303857,0.306462050452676,0.286318929445098,2.70550491568997,0.882874130021708,2.62926761784335,0.285746513588268,0.28039923498698,0.288241536386596,0.280531740273679,0.262554286079476,0.290058446220236,0.314172340951428,0.294840296938846,2.06360630631421,2.72906561538557,5.86958455260486,2.23599852972908,5.38359135460402,6.14456797442017,2.56033639087948,1.51916052588466,0.887088789645523,2.98291996989866,1.66054284064486,0.856665753280435,3.01954203160465,3.16226276451813,5.67571016841859,5.90768246115818,5.21136944768749,2.99375635387481,2.97905435106042,0.938608387898103,0.828979935137406,2.22392999090329,2.22421279179543,0.941406055782881,2.30699352819459,2.56005163205085,2.61550444583319,2.69501732751727,2.57097763848586,2.45365537362417,2.49870804964538,13.9598636940968,2.45863488231461,12.7481842810557,2.57268294425901,15.7841954677979,2.5827206964126,2.61911958382906,13.6276479181917,13.3128398039539,3.13027150105757,2.93490518150785,2.6013298420169,3.10532480509395,3.04029644366978,13.7663199360073,2.68924363382637,13.2449839794185,2.53693507456698,0.149821819528936,3.11121255420922,3.09824287916489,3.00511129318672,3.47706417087991,0.147213574725639,5.32942196126648,3.58523174350293,5.07639366950699,6.10086678681963,6.50534161805552,3.2276868669988,5.837186943121,2.79440416520262,5.95088382231258,2.14941995596554,1.82498490488822,2.79101702230618,2.88511440429903,3.05046405940387,4.28397110210922,3.49035125258014,4.95445274047558,5.61858086384235,3.07734453019253,3.35523061539651
"Felis_margarita",13.0426411058283,0.307670690438521,0.109643125357127,0.295510158782963,0.312431237527438,13.5946857234837,13.0879115995069,0.314091620736269,0.310531561184296,14.0475830582371,0.314300912505471,0.307284217303857,0.306462050452675,0.315583556582306,13.5788876547276,0.88287413002171,11.8657095684039,0.314258308554612,0.304737732233273,0.288241536386596,0.309817150296496,0.28928616169897,0.316280139838571,0.314172340951428,0.313063078623505,2.06360630631421,6.07017349885109,5.86958455260486,1.27841327600758,5.38359135460402,6.14456797442019,6.06036485597083,2.64861483763833,0.900716776821597,2.98291996989866,2.62951434140681,0.664845643399489,3.01954203160465,3.16226276451813,5.67571016841859,5.90768246115818,5.21136944768747,2.99375635387481,2.97905435106042,0.950988099311011,0.848964568804889,6.25076944977605,5.02566450640571,0.941406055782883,5.35405871161284,2.94632523639403,3.09901985564822,3.1570756180975,14.955214458902,12.8593154656405,13.8457765518815,13.9598636940968,2.90338371414824,12.7481842810557,13.3610707425459,15.7841954677979,3.14247519720051,14.1238047292557,13.6276479181917,13.3128398039539,13.7599035939848,14.2472440266356,2.98438702210038,13.7200678024236,14.0709481788772,13.7663199360073,3.20907217259732,13.2449839794185,2.98085557176733,0.139214465584062,13.4933357144504,13.5205279897464,0.107254320032256,0.110171531663318,0.137819387664333,5.32942196126648,0.110376024517314,0.110403521705427,6.10086678681963,1.4083468266466,13.9940582974034,2.34425634764903,14.5762936613814,0.112470613651801,4.98006984283288,5.45020998717491,0.11238919434251,13.6141069200531,13.2543193647933,0.109165941542542,0.110478918504472,2.68744233198702,0.109092076143436,11.6942059857586,5.51503104858135
"Felis_nigripes",13.0426411058283,0.307670690438521,0.138696935033581,0.295510158782963,0.283472153200312,13.5946857234837,13.0879115995069,0.31409162073627,0.310531561184295,14.0475830582371,0.284665964022906,0.295228101479184,0.284724251433595,0.315583556582306,13.5788876547276,0.85200998224497,11.8657095684039,0.314258308554612,0.304737732233273,0.274923292147621,0.309817150296496,0.289286161698971,0.316280139838571,0.277142556656136,0.313063078623505,5.36687019677759,6.07017349885106,1.80836136955391,2.3043975054729,2.13065113409049,1.93006899254772,6.06036485597086,4.9726570176263,0.746534251839644,2.55984889582772,2.62951434140681,0.472242290431895,2.61927243114955,2.77121653314982,2.26406852316735,1.74683424535755,2.22140715971084,2.55663418437047,2.52498523432954,0.753475746947062,0.733541466842368,6.25076944977604,5.02566450640571,0.955449807514897,5.35405871161284,2.94632523639403,3.09901985564822,3.1570756180975,14.955214458902,12.8593154656405,13.8457765518815,0.528662748260634,2.90338371414824,0.50815683104866,13.3610707425459,0.502651401238275,3.14247519720051,14.1238047292557,0.532880714683704,0.508328815371065,13.7599035939848,14.2472440266356,2.98438702210038,13.7200678024236,14.0709481788772,0.51922973433771,3.20907217259732,0.513471565661161,2.98085557176733,0.1345579190282,13.4933357144504,13.5205279897464,0.145366877677226,0.148789121439694,0.158779671912143,2.32371984353836,0.147181215642825,0.149925550738936,1.91687488698056,2.82128888936778,13.9940582974034,1.82158571337994,14.5762936613814,0.149399804597558,4.98006984283288,5.45020998717493,0.151015858761619,13.6141069200531,13.2543193647933,0.149045034794965,0.148387420047462,2.68744233198702,0.145536212862111,11.6942059857586,4.3321567709208
"Felis_silvestris",0.316623088228926,0.151777541990535,0.149599504401535,0.151304429630599,0.146418317811191,0.315506021628585,0.315722083918886,0.152995785660511,0.147726738709623,0.316206176655944,0.145925580091567,0.139133418081344,0.144632993657717,0.151793303912352,0.312608279581936,2.48108809214206,0.315925547637102,0.147538363584317,0.146412724764418,0.141494280540046,0.145319153646633,0.142324928347851,0.148889550166526,0.145066523632307,0.148340377527714,5.36687019677761,1.68249274841957,1.08648160590795,2.3043975054729,2.13065113409049,1.16026702706425,1.19119950680513,4.97265701762629,1.17159585675954,0.316114950735711,1.36369842214485,2.13001548054619,0.315207762248447,0.312568209500987,1.66848400663418,1.11711773300467,1.62836724124149,0.316433435152092,0.317340088082599,1.12898900974424,3.22003082735662,1.2308547393912,1.20453223085466,2.40230250918938,1.33472131932624,0.317238058933616,0.313140860496254,0.314514275173476,0.315636726057896,0.316178362658423,0.316502665376019,0.314501314642287,0.314948456241414,0.314789962854702,0.315609594276383,0.315702077428993,0.320775847963959,0.313747287117581,0.314424856761835,0.316552238031801,0.312386761702188,0.315850683850204,0.315950673647972,0.314403733805767,0.314581407996978,0.314682124904076,0.316733214851423,0.315781115818574,0.318968940870093,0.21731448349815,0.502167326415447,0.520016532128562,0.217550690893542,0.231760030343325,0.158779671912143,2.32371984353836,0.226882218162017,0.230631325122404,1.16716574897033,2.82128888936778,0.517548641606459,1.15381070593131,0.522306593589784,0.234876776881686,1.12334222214019,2.28192681592518,0.233190682861805,0.506962674189944,0.538717252544179,0.221002975431918,0.228164402938723,1.32815333717223,0.221757737453306,0.527241940271214,0.746703476068479
"Leopardus_colocolo",0.133484049248179,0.0364352652889384,0.224498483757266,0.0374298082386466,0.0363938025130488,0.138482779715607,0.403120841976077,0.0363475040553804,0.0370009890071565,0.129405260085482,0.0358411341927226,0.0364918909088985,0.0357032589391636,0.036031157197047,0.135266238042244,2.48108809214206,0.136254623891813,0.0360278581250164,0.0363237081938032,0.0367158015236012,0.0361781779184778,0.0363072753228314,0.035856544709389,0.0366715749389809,0.0357262795166356,0.4570466498509,0.68732996002719,0.452001314518959,0.519740303875905,0.415610344770361,0.682859099641185,0.41599338475659,0.411969879067665,2.05734176234158,0.0702808314847895,0.985023484414426,2.13001548054619,0.0706651441153385,0.0693270548122069,0.483713821637536,0.981141518957422,0.679632417744853,0.0698568285559772,0.0710820072700363,2.56717162512897,3.22003082735662,0.400194736195116,0.527733933746937,2.40230250918938,0.885051330249034,0.0731063662498589,0.0693106976618295,0.0721752553517785,0.111192444219082,0.1093333855625,0.111749917604174,0.0469466561690165,0.070523064114487,0.0474987203909205,0.109588599375594,0.0471185814555668,0.0700324023636463,0.112316259617864,0.0473880865698244,0.0470262974057949,0.113598246068343,0.110979854178703,0.071043399189532,0.110055831595364,0.10892952870571,0.0468166629703355,0.0697827498957794,0.0472991413649827,0.0732265980583199,0.21731448349815,0.110483494236539,0.111091958458573,0.217550690893541,0.231760030343326,0.173783334383352,0.414208421555565,0.226882218162017,0.230631325122404,0.89925455928161,0.416700834245369,0.10934869845392,0.441211164951457,0.109882786441797,0.234876776881686,0.929624871902807,0.95133429886019,0.233190682861806,0.106203754897892,0.112095027170399,0.221002975431918,0.228164402938723,0.4871987687926,0.221757737453306,0.111263034314295,0.361172259872484
"Leopardus_geoffroyi",0.138806970110851,0.0218860216540796,0.224498483757266,0.0205817361420582,0.0213524925476169,0.272192063489703,1.6250539654599,0.0204253642808354,0.020372216113843,0.131958916654519,0.0203409305522477,0.0212536901117566,0.0209699820149075,0.0206357203361498,0.142611391888102,1.36876429165494,0.141930572934892,0.0213209013970315,0.0216222208743241,0.0208735414720516,0.021051034589306,0.0209373204630843,0.0207805606261172,0.0205611651750649,0.0207319948211926,0.4570466498509,0.887804170502956,0.452001314518959,0.96583637814603,0.967597590485765,0.882233376766918,0.478758280619232,0.411969879067665,2.05734176234158,0.149428215935701,0.985023484414426,5.76995023791673,0.145397100280096,0.152673776821375,0.483713821637536,0.981141518957423,0.876022942346856,0.147838103953423,0.146315685103744,2.56717162512897,2.24271072486187,0.517059264660439,0.527733933746937,1.2273487719568,0.885051330249033,0.0731063662498589,0.0693106976618295,0.0721752553517785,0.120801572851598,0.118300702781144,0.121059604708369,0.0356775566170362,0.0705230641144869,0.0372068031490035,0.116801637529406,0.0371064121680579,0.0700324023636464,0.11963178045982,0.0369905167721509,0.0343168419868639,0.119713396726402,0.118840669599949,0.071043399189532,0.118655326761389,0.120525224989713,0.0355764700036376,0.0697827498957794,0.0361634927497912,0.0732265980583199,0.210687074894288,0.227377598295692,0.223036502675467,0.137891344266875,0.138901364567345,1.02849684044766,0.897653177368813,0.138430105082254,0.13965934598067,0.89406365584336,0.80897263358693,0.224722984594338,0.441211164951457,0.216012387776532,0.139082743278208,0.933801827403879,0.943973187617916,0.139232783349236,0.223898557568437,0.234163191010548,0.138467268621753,0.139182023126678,0.879189342841497,0.138112688277891,0.219140723151084,0.41937992473446
"Leopardus_pardalis",0.462707940164623,0.0218860216540796,0.137201752261243,0.0205817361420582,0.0213524925476169,0.272192063489703,1.6250539654599,0.0204253642808354,0.020372216113843,0.1377446296699,0.0203409305522477,0.0212536901117566,0.0209699820149075,0.0206357203361498,0.479144198916888,1.99496989713089,0.207427015877861,0.0213209013970315,0.0216222208743241,0.0208735414720516,0.021051034589306,0.0209373204630843,0.0207805606261172,0.0205611651750649,0.0207319948211926,0.613585063526106,0.887804170502956,0.956464751889383,0.965836378146027,0.967597590485765,0.882233376766915,0.707911627095223,1.04961144004746,2.56735012900044,0.346638983816282,0.963409393319916,5.76995023791673,0.287916178121267,0.320383078196026,0.826288556507776,0.951356987539887,0.876022942346856,0.350498899027396,0.30606670951862,5.88391258955009,5.72262486236783,0.965336887290959,0.960870153923597,2.81455355340134,0.905231982174696,0.0365238284833598,0.03724021021618,0.035976699028016,0.204989502707451,0.209169492768966,0.136198588321938,0.0219025305939819,0.0360134490878238,0.00854591377487066,0.160969181770692,0.00837092101246832,0.0365079783593897,0.137933362466887,0.0101355624173656,0.0163263934792025,0.134048977771621,0.133854206495439,0.0331003244387364,0.177462483016903,0.137027098804129,0.00823539918085951,0.0365177751024295,0.00941650463862636,0.037186195388096,0.210687074894288,0.227377598295692,0.223036502675467,0.115723004491782,0.12156557691737,1.74641488054789,0.90880957703067,0.116489209659448,0.120942838814822,0.89406365584336,0.786867792492111,0.224722984594337,0.89209153196645,0.216012387776532,0.121919415211573,0.93380182740388,0.943973187617913,0.121471855597493,0.223898557568437,0.234163191010548,0.118704991041982,0.118747941705945,0.898852142347241,0.119351697129443,0.219140723151084,0.567515935391246
