"","tree 1","tree 2","tree 3","tree 4","tree 5","tree 6","tree 7","tree 8","tree 9","tree 10","tree 11","tree 12","tree 13","tree 14","tree 15","tree 16","tree 17","tree 18","tree 19","tree 20","tree 21","tree 22","tree 23","tree 24","tree 25","tree 26","tree 27","tree 28","tree 29","tree 30","tree 31","tree 32","tree 33","tree 34","tree 35","tree 36","tree 37","tree 38","tree 39","tree 40","tree 41","tree 42","tree 43","tree 44","tree 45","tree 46","tree 47","tree 48","tree 49","tree 50","tree 51","tree 52","tree 53","tree 54","tree 55","tree 56","tree 57","tree 58","tree 59","tree 60","tree 61","tree 62","tree 63","tree 64","tree 65","tree 66","tree 67","tree 68","tree 69","tree 70","tree 71","tree 72","tree 73","tree 74","tree 75","tree 76","tree 77","tree 78","tree 79","tree 80","tree 81","tree 82","tree 83","tree 84","tree 85","tree 86","tree 87","tree 88","tree 89","tree 90","tree 91","tree 92","tree 93","tree 94","tree 95","tree 96","tree 97","tree 98","tree 99","tree 100","Average"
"Acinonyx_jubatus",7.90381183466531,13.276523740357,504.837719503872,13.370431581127,13.2943007521968,8.40268193319471,8.26864706013573,13.2176018432691,13.6796838688842,8.4685430423229,13.3528483795064,12.8118397518769,13.7571751488966,13.4340868245991,8.68921214035587,9.64754763009576,8.4264812887162,13.2979042983207,13.4192654991454,13.3003403968972,13.3478635528918,12.9746925093987,13.3749935282657,13.5823269910948,13.2949056051567,14.5033441647891,16.0738813212833,10.263017797965,59.1006350787913,15.1584897890882,10.9164835232795,11.4665724395603,10.3443368634966,10.0117243952578,8.46978607343345,56.7876170121025,7.88800131557568,8.16777975632334,8.76878768054135,11.2303297927342,10.6274373501615,13.5063694996671,8.52717013959038,8.01732839324112,9.49092208761372,9.70626683269026,11.3725440808629,11.8112668792017,9.05818177907152,10.9358579424515,8.10471990021442,59.7169335769884,8.53206086922187,8.40600043204637,8.32303975174318,8.17630079224525,8.36013179534179,37.0841069365273,8.77766714494689,40.1949038230202,8.4196311086422,37.8597308863453,7.48340574966267,8.68226414951753,37.5973034438141,37.8940999167743,8.74501021887666,8.67357346876347,8.45144341849076,8.44233383833981,8.55028750808845,36.9886639932808,8.24382342856853,38.0207152154624,7.88049708020523,10.5023757983702,6.12170396048015,6.00919452080065,242.610013781478,279.765179223898,10.6275259205044,13.9810215826867,395.394586501345,249.157516684555,11.526324144623,15.1727616968416,6.14465304853971,10.4605026128812,6.16124432898538,304.060289121759,10.9246852387343,9.88654546043669,597.228530642778,6.19793657238006,5.96479863476084,276.822997292731,200.794517260589,32.023598164646,204.408279132212,6.01875046848149,45.3920974093664
"Caracal_caracal",35.6755487403277,40.7338912448302,504.837719503872,39.8695858193061,37.876864915848,39.8937287134089,39.3951027238763,39.050564882589,40.166156972333,35.1586344797056,37.3257943566449,39.7060372473053,39.9810004314951,41.0674883292397,41.1802680543155,9.64754763009576,39.1563541999389,40.8699812119839,41.8234377283942,39.9362803837194,40.8190603811422,38.1274102537871,40.664579609255,35.8834795583882,40.761254203893,10.1615152757453,13.3551865145945,10.263017797965,59.1006350787915,10.9249926075697,10.9164835232795,11.4665724395603,10.3443368634966,10.0117243952578,153.52686452093,56.7876170121025,42.3678105850822,161.398455437315,163.662233887129,11.2303297927342,10.6274373501615,9.95960565679778,152.384494954117,145.605165555579,9.49092208761372,9.70626683269026,11.3725440808629,11.8112668792017,9.05818177907152,10.9358579424515,168.410704434432,59.7169335769884,175.27298551217,157.793273825343,39.1588078983802,37.8890749080532,38.6921183595821,37.0841069365273,162.513251397163,40.1949038230202,39.9932634139194,37.8597308863453,144.256514552156,40.4669563103532,37.5973034438141,37.8940999167743,33.9421564844745,32.4393571981397,151.865664819665,33.6366642552629,33.5932542830801,36.9886639932808,159.822164488582,38.0207152154624,160.131022888487,16.7345487394019,34.8517614862703,33.8249329462948,242.610013781478,279.765179223898,16.6202213949554,9.59835852807849,395.394586501345,249.157516684555,11.526324144623,30.9924525204975,34.635326110109,10.4605026128812,33.7855999649608,304.060289121759,10.9246852387343,9.88654546043669,597.228530642778,33.696467457309,32.3241424122903,276.822997292731,200.794517260589,32.023598164646,204.408279132212,33.2041179898669,76.0664247805995
"Felis_catus",41.6549838633967,40.7338912448302,363.58393905287,39.8695858193061,37.876864915848,39.8937287134089,39.3951027238763,39.0505648825889,40.1661569723331,35.1586344797056,37.3257943566449,39.7060372473053,39.9810004314951,41.0674883292397,41.1802680543155,13.3978217130833,39.1563541999389,40.8699812119839,41.8234377283942,39.9362803837194,40.8190603811422,38.1274102537871,40.664579609255,35.8834795583882,40.761254203893,10.1615152757453,13.3551865145945,29.9459637090002,38.1347468873382,10.9249926075697,30.3174128207942,44.2914060065364,14.8823416829285,42.7853332189079,153.52686452093,31.5906995144576,42.3678105850822,161.398455437315,163.662233887129,16.6924831207387,28.1229183560329,9.95960565679778,152.384494954117,145.605165555579,44.5736352946555,38.4757764482432,23.5681129608093,26.8596014266895,14.3341826914058,38.6465087137934,168.410704434432,54.7567491874285,175.27298551217,157.793273825343,39.1588078983802,37.8890749080532,38.6921183595821,30.8320459471361,162.513251397163,33.6698854718408,39.9932634139194,33.1161788095519,144.256514552156,40.4669563103532,33.5538479527553,31.481798696458,39.9231231630757,38.5319300455943,151.865664819665,40.6563924273025,39.7824588059057,34.080749744799,159.822164488582,32.4521593522997,160.131022888487,16.7345487394019,40.4661007173867,39.5000252887303,272.37417497528,302.603471089478,16.6202213949554,9.59835852807849,320.70734848438,449.374805138248,31.4888501750381,61.8547256003441,42.4674151836758,58.2572520791107,36.6847401736009,524.352095128516,21.0581213055598,15.2941018588431,252.831157847755,37.7511549603767,39.093028253291,380.8079170272,312.11913142635,52.5056007022729,496.254673290215,39.6943605146189,84.0424765047308
"Felis_chaus",41.6549838633967,34.1829075902832,363.58393905287,34.5256700326565,38.5557567896409,35.335517501836,32.5104838559432,35.1270381498968,36.3153810731485,29.9859211898081,38.8929664234561,37.4087492016583,38.5805291574793,35.5576282667488,35.2870614950447,47.8804459890433,33.3995432452119,35.2361222727078,34.6554987262532,35.9471797670332,34.9474309946002,32.3917550199232,35.5449082213286,39.113941519952,36.30629237641,31.032345223944,31.8643032274213,58.4031165919592,38.1347468873382,52.7461460042437,60.9124630489121,44.2914060065364,23.9108953260455,42.7853332189079,39.1639605447435,26.0220853879057,26.3957492495246,39.1245040950136,40.4366722414918,56.1435940083647,57.2103017512617,51.1566712862867,39.4734055607125,38.843243222283,44.5736352946555,38.4757764482432,27.7421361020237,29.0465601377293,44.0785121261274,38.6465087137935,32.9110739621546,280.161879531916,33.2454359164885,34.6423401668713,33.221753643467,31.1489439184798,31.8121017533484,160.804707039955,31.9104984505042,147.3420241311,32.5519706872155,181.053982027584,32.9617177206849,33.7919487677614,161.347081892468,158.26919858466,39.9231231630757,38.5319300455943,33.3929386945319,40.6563924273025,39.7824588059057,162.734442637713,34.7717019189065,153.859258536654,32.314808426238,12.8678051079606,40.4661007173867,39.5000252887303,272.37417497528,302.603471089478,12.9075572783232,54.4414407665849,320.70734848438,449.374805138248,59.9245299759583,61.854725600344,42.4674151836758,58.2572520791107,36.6847401736009,524.352095128516,25.5561681467797,29.0760333139495,252.831157847755,37.7511549603767,39.093028253291,380.8079170272,312.11913142635,52.5056007022729,496.254673290215,39.6943605146189,82.0115814880277
"Felis_margarita",153.302945916362,37.6081098216856,10.6095907903835,36.4035462108735,38.5557567896409,160.516968041135,152.493811004833,38.4098135522108,38.9222575917748,162.558304905246,38.8929664234561,37.4087492016583,38.5805291574792,39.1283503000013,162.121395530023,47.8804459890434,138.201997381208,38.6860953408075,37.6012974554957,35.9471797670332,38.5249901027999,35.6206929766118,38.6959356841781,39.113941519952,38.5094636325345,31.032345223944,59.2551999085361,58.4031165919592,14.7452497969755,52.7461460042437,60.9124630489124,61.2727675489426,31.8511147212128,27.4789016388016,39.1639605447435,11.3377226787983,13.4780503134228,39.1245040950136,40.4366722414918,56.1435940083646,57.2103017512617,51.1566712862865,39.4734055607125,38.843243222283,29.2373196875079,25.218391600937,60.2262050573904,50.7930225570584,44.0785121261275,54.5733749330277,38.3774266618625,280.161879531916,40.0001932138783,41.1899777309161,176.860565387188,149.594568482205,161.400292981892,160.804707039955,38.2413778142532,147.3420241311,154.861881560005,181.053982027584,40.81717605645,167.009850423945,161.347081892468,158.26919858466,158.512628205957,168.807020871537,38.8021201697039,162.010215882884,166.333586029977,162.734442637713,42.1748301017911,153.859258536654,38.5267807054078,12.3671486615999,158.6583578186,155.763441519207,10.2417288601446,10.2565676026432,12.482055785974,54.4414407665849,10.6530885193831,10.5961585000055,59.9245299759583,20.6288351341664,165.799827788127,30.7886820678989,173.415887876285,10.8274431871061,47.8883762289846,56.7524245711668,10.702365876025,161.113631419762,153.276338495188,10.5269205567797,10.3752936226226,10.4513399224526,10.7325545720883,136.221227502425,73.7646612472746
"Felis_nigripes",153.302945916362,37.6081098216856,12.4768031982286,36.4035462108735,35.0450817039043,160.516968041135,152.493811004833,38.4098135522109,38.9222575917747,162.558304905246,35.2931050654852,35.9674728634837,35.9012630258859,39.1283503000013,162.121395530023,26.0288394474087,138.201997381208,38.6860953408075,37.6012974554957,34.3210760582011,38.5249901027999,35.6206929766118,38.6959356841781,34.5947504373652,38.5094636325345,54.7027951656211,59.2551999085358,26.9576808821912,10.5195223034513,33.8944588633094,28.206870679003,61.2727675489429,49.875426274997,15.8684387491447,33.1347628799894,11.3377226787983,9.08212312020339,33.4856367709289,35.0000579017743,29.4211062528731,25.0624861811771,27.8522927804664,33.2280938608032,32.4210457962046,15.7422315416666,15.6370559387159,60.2262050573904,50.7930225570584,31.1414622449211,54.5733749330277,38.3774266618625,15.1746520123021,40.0001932138783,41.1899777309161,176.860565387188,149.594568482205,161.400292981892,8.35410099271949,38.2413778142532,8.14030601880507,154.861881560005,8.01914936663407,40.81717605645,167.009850423945,8.62044934513384,8.37172894041273,158.512628205957,168.807020871537,38.8021201697039,162.010215882884,166.333586029977,8.45468376493048,42.1748301017911,8.23096270626174,38.5267807054078,17.8207076121246,158.6583578186,155.763441519207,12.6305743809147,12.4987533472619,17.4473471817107,41.0839020687922,12.940129765154,12.8194766821547,27.6369086983123,10.5042282953666,165.799827788127,27.3201557162666,173.415887876285,13.0759057780599,47.8883762289846,56.7524245711671,13.2741213085471,161.113631419762,153.276338495188,12.871620513873,12.7636437774093,10.4513399224526,12.7047542298199,136.221227502425,57.6924581604395
"Felis_silvestris",6.07722177950024,19.2210236876359,13.0000257067199,19.3535772747589,18.8844365297747,6.12010469752975,6.02568913138844,19.403583047636,19.3864595021547,6.05604622952391,18.9243943452138,17.7910032441513,19.1499395970595,19.5457340666182,6.21692205148521,11.0218377327198,6.05690790912039,18.9430559610898,18.8914805497816,18.5023999015293,18.8706553081894,18.2810718580905,19.0317732903002,18.9856059315201,19.0348694680993,54.7027951656213,23.7114564392945,14.4129389515528,10.5195223034513,33.8944588633094,15.2947453119088,15.9009374340891,49.8754262749968,14.0649919136927,6.13494652470865,16.2255069633517,35.0527782826646,6.07660040011241,5.98420473955472,25.4926934303997,14.7599372309567,23.818766421448,6.17551227393562,6.15549001079316,14.2905906420199,10.8398319155941,16.4204702427647,15.8451200209015,11.0100845944659,16.0353730034842,6.13643434671283,11.6707333052626,6.10350491019666,6.09911998470805,6.12042855855363,6.06899660125402,6.06430330731834,5.99898685656128,6.1771028552244,6.0208981499942,6.01381452606691,5.98149625194015,6.08280687391468,6.1073777869363,6.13925549950252,6.22107652460126,5.96292451323759,6.13793708506927,6.0476126652147,6.12523328270643,6.1259134194556,6.15128736010031,6.12497438351249,6.05011365492744,6.07243349866163,38.0663902165238,8.20240447989018,8.25634575954942,16.8762978790146,17.2250178983478,17.4473471817107,41.0839020687922,17.5603321138876,17.5600553550204,15.5988318860412,10.5042282953666,8.42480145843052,15.2589951687526,8.51431718559573,18.0186110662009,15.2776665428701,31.9465951055962,18.0811356446229,8.32913462171539,8.45167807732926,17.0216473792761,17.4257020401437,15.3051532329225,17.0882507896406,8.3795039693427,14.1918010977488
"Leopardus_colocolo",17.7888422889187,41.6808472884715,17.3514934049316,41.0638074234879,42.2951583001824,18.3452720556372,67.1482327839952,41.4357195524468,42.2817109751649,16.5182763863499,42.1600356733991,41.2065734643918,43.5858034184884,42.8831697182928,18.1568829944197,11.0218377327198,17.8425981512665,42.2291694578556,42.6624948431283,42.2093780227721,43.1121645996128,41.4771092857838,42.8252901973039,41.5499442846437,42.9779076010326,9.27998298930439,14.2220550631319,9.18928099249214,10.0168121291555,8.5350034938362,14.3046534054482,8.89084596473789,8.38051696828236,10.9228703577969,13.4797295023052,52.2986741910809,35.0527782826645,13.3913650901441,13.0686532104319,9.84091389232957,51.8254801838777,13.7289566466887,13.4021741050292,13.5081661919402,9.9949739406112,10.8398319155941,8.55023549024805,10.6636850597638,11.0100845944659,40.1508002205569,21.9652005449873,19.5840404753788,20.6749769493057,21.5207794881824,10.7411622883716,10.2418865195136,10.7231748711765,26.621368179388,22.2712068555701,26.3052550533108,10.4519568435702,26.4853103390388,20.805619956899,10.998117879598,26.8433197131113,24.3942649989459,10.6704378441607,10.9254431053947,21.023660951492,10.6452751429483,10.3718705227047,26.5494453191007,20.2173987678817,24.9769503146579,21.4748607032769,38.0663902165237,10.6224618266304,10.4835557438377,16.8762978790146,17.2250178983478,26.2870010367185,8.60630831448909,17.5603321138876,17.5600553550204,27.5358720097986,8.53757575687692,10.4643644989685,9.05157441723908,10.6422157029575,18.0186110662009,26.7252454712785,29.3432132103932,18.081135644623,9.99257347004409,10.6433964972066,17.0216473792761,17.4257020401437,9.45532425438522,17.0882507896406,10.6227290848393,21.9777807909292
"Leopardus_geoffroyi",18.4179194614876,182.206508111962,17.3514934049316,40.6902303800395,41.6132368434348,50.5385950903581,193.079014614833,40.8347416044963,41.7353835440685,16.8097790213685,41.4947740048039,40.6121083271209,132.22616005051,124.307962166676,19.3592134480829,15.4750058832422,18.7550962374123,41.4711175489802,41.8241522536398,41.5976050567228,159.284452055909,140.252523494135,168.475915730214,41.1102199264795,42.0058141759588,9.27998298930439,45.4214074826691,9.18928099249214,49.6876909904265,46.9371549549413,43.501836222253,9.66113858270162,8.38051696828236,10.9228703577969,19.3697721351793,52.2986741910809,56.8861393967376,18.7492182003801,19.1817894933964,9.84091389232957,51.8254801838777,44.3942228623285,19.2228360693186,18.942908647017,9.9949739406112,28.8209256615051,9.97700744560932,10.6636850597638,15.7105219783993,40.1508002205569,21.9652005449873,25.940941645346,20.6749769493057,21.5207794881824,18.322631185614,17.6919261629263,17.9706666413098,42.0785361704228,22.2712068555701,40.5635873056864,17.2594236795893,40.5189272852235,20.8056199568991,17.9364926247058,41.5004714185368,40.9125698840036,17.4936548460859,18.0689802031716,21.023660951492,18.0986103918362,18.091624124368,42.3737479717502,20.2173987678817,41.2054618415718,21.4748607032768,28.9332888296525,17.5260342687847,16.8148255468019,12.2606102514287,12.0303107707419,245.810318888391,27.0497417396129,12.5345318368202,12.3074042050082,43.6785819390549,25.2487820601616,17.384730574652,9.05157441723908,16.9522480357225,12.6014607043235,46.7444762444253,47.2901008880491,12.7141393240716,17.1813822472306,17.5389499984458,12.3663395863386,12.3141719906134,27.3500343149584,12.3627933100801,16.6960876426328,37.4926564857081
"Leopardus_pardalis",39.3171459392662,182.206508111963,18.050018868661,40.6902303800395,41.6132368434348,50.5385950903581,193.079014614833,40.8347416044963,41.7353835440685,17.802028164616,41.4947740048039,40.6121083271209,153.736613509612,164.274831982288,43.1130740987995,27.4838842300204,34.948934274035,41.4711175489802,41.8241522536398,41.5976050567228,159.284452055909,174.141708635919,168.475915730214,41.1102199264795,42.0058141759588,12.6853892942484,45.4214074826691,54.287383694484,49.6876909904263,46.9371549549413,43.5018362222529,14.9616810723839,61.3800645279453,46.8082725993318,43.1181921574757,30.806617589401,56.8861393967376,35.5151229475685,38.8548131739212,17.4571893302164,28.806090740616,44.3942228623285,43.7288631821942,37.9026130094897,58.8484180543256,56.2744541571725,48.7077918113519,49.9536570970683,32.0550505555202,29.6129708910531,41.9709052743061,34.1067081186597,41.076984619362,43.3399275614138,35.2498219332148,35.6609848821604,17.958687638188,41.2030213876716,42.4548820589406,157.340179351922,24.4997912959352,168.101237159575,41.7945820045233,18.1753455204006,127.012284269632,40.2422729559694,17.3864801559751,17.9974850501822,41.9205473790522,27.1391298287127,18.3533799438592,181.654417055581,42.414398131924,135.771220488183,40.4408325941673,28.9332888296525,17.5260342687847,16.8148255468019,17.6312662334892,17.4169549696445,201.565671915939,47.8882008299911,17.320459676015,17.9293103930983,43.6785819390549,35.1574273181388,17.384730574652,28.0598402153528,16.9522480357225,17.9161240871418,46.7444762444253,47.290100888049,18.2016328012579,17.1813822472306,17.5389499984458,18.0701689075,17.6764980353559,48.2837015921046,18.0098926830176,16.6960876426328,51.5116855930037
