"","Tree 1","Tree 2","Tree 3","Tree 4","Tree 5","Tree 6","Tree 7","Tree 8","Tree 9","Tree 10","Tree 11","Tree 12","Tree 13","Tree 14","Tree 15","Tree 16","Tree 17","Tree 18","Tree 19","Tree 20","Tree 21","Tree 22","Tree 23","Tree 24","Tree 25","Tree 26","Tree 27","Tree 28","Tree 29","Tree 30","Tree 31","Tree 32","Tree 33","Tree 34","Tree 35","Tree 36","Tree 37","Tree 38","Tree 39","Tree 40","Tree 41","Tree 42","Tree 43","Tree 44","Tree 45","Tree 46","Tree 47","Tree 48","Tree 49","Tree 50","Tree 51","Tree 52","Tree 53","Tree 54","Tree 55","Tree 56","Tree 57","Tree 58","Tree 59","Tree 60","Tree 61","Tree 62","Tree 63","Tree 64","Tree 65","Tree 66","Tree 67","Tree 68","Tree 69","Tree 70","Tree 71","Tree 72","Tree 73","Tree 74","Tree 75","Tree 76","Tree 77","Tree 78","Tree 79","Tree 80","Tree 81","Tree 82","Tree 83","Tree 84","Tree 85","Tree 86","Tree 87","Tree 88","Tree 89","Tree 90","Tree 91","Tree 92","Tree 93","Tree 94","Tree 95","Tree 96","Tree 97","Tree 98","Tree 99","Tree 100","Average"
"Melogale_moschata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mustela_altaica",0.145383027573694,0.162426469527922,0.17775793208497,0.169544658984088,0.164195793631513,0.156194014212032,0.172612029087793,0.151925580776711,0.177623616272328,0.157316730327306,0.167115148009569,0.173967533132278,0.152741993730265,0.167230568144278,0.178482091919799,0.164930634292865,0.166750403154183,0.158963785037439,0.169226900436999,0.163967031482442,0.163179919733819,0.167879737670178,0.183432050349361,0.162435123416169,0.164628836064051,0.179565129166253,0.16111359137463,0.175047901858721,0.172421670980211,0.167347436036935,0.162559704111617,0.162604164226365,0.154874160863762,0.166015581223972,0.178772675515388,0.155469180328679,0.168846588692024,0.164585049810681,0.176783859646047,0.175046860050833,0.156478409570539,0.189447688013393,0.152428405528286,0.16180352683146,0.191664583914609,0.146070676874391,0.162184613783245,0.170510106557063,0.167370627520573,0.177089317485633,0.154496799292433,0.153647121722217,0.166715681073564,0.160964939740074,0.1554292848086,0.179933913859173,0.190356429089715,0.158340264679929,0.138740629116356,0.185848354072205,0.162460114010953,0.168883202404576,0.165716311234539,0.177342602678821,0.181605736135785,0.159419991804421,0.169719611311675,0.177222794754232,0.157038899635003,0.160865637300197,0.175809987371637,0.152160681681102,0.170524731875993,0.161947122648622,0.156768388965831,0.167679450553932,0.1601248717831,0.181895801718608,0.158516287545841,0.163643810911177,0.177465281131493,0.181723652470283,0.166540928268489,0.153028815164756,0.1685713544097,0.18389644571235,0.159244163498037,0.192804200213584,0.165781998650223,0.171144784045016,0.168863638885169,0.139856716787804,0.171909003074596,0.154172929295359,0.178409203633806,0.161756206541797,0.174934845513862,0.160002252828595,0.174212810701552,0.173083207322811,0.16687235010947
"Mustela_erminea",0.0993657878935519,0.101082155245401,0.0972400738730573,0.101266817477766,0.0958147907900679,0.087013791925535,0.0944386317816306,0.0862813886363389,0.0981719210601302,0.0927995527654926,0.0892068936319513,0.097209882003589,0.0911543707590378,0.0951846921295329,0.103354227109484,0.0980373029968912,0.0974375483782395,0.0886770178411724,0.0983162747872999,0.0954091137873521,0.0957384059170678,0.0930005809564552,0.100627573913046,0.0950316141988823,0.0947772970323522,0.098005298181667,0.0935192383657844,0.090531967653237,0.10318204128465,0.0981195197483404,0.0901190418532559,0.096733605974033,0.0949262399322002,0.090969776014493,0.0965419447494717,0.0931693714069258,0.0991079197308256,0.0988400331056676,0.100301204529233,0.0969547482930369,0.0991500166851877,0.100659946727366,0.0967370964323177,0.094988221959743,0.100113418482312,0.0931171525574146,0.0912139444999707,0.09614742094751,0.0979074437737628,0.0930928459918225,0.0999239479231135,0.0949987526760279,0.0948980709277085,0.0894186846374771,0.0933417639316782,0.0987497979505495,0.100047242304479,0.0920941839740958,0.0872332635654924,0.104726648785509,0.0964873956383574,0.0945244714951851,0.092102683040198,0.0968867478450734,0.0913344937434041,0.0903227158352843,0.094474462679185,0.0973208352770655,0.0943737841651496,0.0930442881281148,0.101586156045631,0.0883742209856454,0.0953237141151467,0.097752647064987,0.0989159210491139,0.0936112739149822,0.0912584864677552,0.0938388947520067,0.100186005373865,0.0991027435571876,0.0926558215781304,0.0954332790374128,0.099098068861423,0.0910616025124517,0.0945709199205225,0.0968972342781736,0.0968221423957099,0.0955426213974752,0.0879886050946432,0.0922068605474828,0.100752957039239,0.0923391813659275,0.100131873693774,0.0945909489733532,0.0994581816949127,0.0986428811431586,0.0971275026780288,0.0880909726020212,0.099501972729356,0.0908708342548746,0.0955082592541909
"Mustela_frenata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mustela_itatsi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mustela_lutreola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mustela_nigripes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mustela_nivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mustela_sibirica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taxidea_taxus",0.0988784937646429,0.0978972199339987,0.0981511240022163,0.0994474632635432,0.0969976323001297,0.099092605700982,0.0974772085998196,0.0984591730296603,0.101372214843865,0.0934564998548746,0.0992230045076582,0.097380598234385,0.0988631137398854,0.102056274043923,0.0986488494617254,0.0994136253028521,0.0995160831383867,0.0961839992306692,0.101284616432215,0.0990652304017339,0.0992440875481023,0.0997332003871508,0.103772504112545,0.0995445604082691,0.0977221361069898,0.0999411013687665,0.098546550084052,0.099363250478501,0.101635016058247,0.100330703368508,0.101515013453628,0.0990663622701005,0.0982306691799915,0.0993133442289155,0.0995475629508324,0.0979975315080977,0.101902232746867,0.0979569414593872,0.0990924322367056,0.0992846474843034,0.0996730656966793,0.0991634734568331,0.0976536560760012,0.0944208720907771,0.0984666154901526,0.0993463704382341,0.0983895951913779,0.0996186531473308,0.0999922239490497,0.0956396359719803,0.0987244959604409,0.0978697315269403,0.0987539587642061,0.10054489972228,0.100682040287798,0.0989642500548516,0.100737583792014,0.0979053700967384,0.0991326881212582,0.100542726294643,0.096945345860865,0.0975005442983517,0.096909926839792,0.0991099791693939,0.100203185337151,0.101011104305987,0.0988370112323591,0.0993199661171574,0.099460212842763,0.0980918647232256,0.100505603499743,0.0978830602116096,0.0994761750415308,0.0962498245167364,0.0965430259347342,0.100051733409628,0.0992044366472719,0.099408338144258,0.0969848947917699,0.101231429734822,0.0959341998875828,0.0984279094414093,0.0965897165404539,0.100079276129971,0.100006933809519,0.102630877556716,0.10051622790359,0.0982758420774399,0.0994308841446673,0.101698466072673,0.0992037674157132,0.100642663791845,0.101155523135217,0.0961998987734198,0.0991645715433275,0.0995065140305829,0.0984809801223846,0.0995784941801,0.100305718456686,0.098750178244808,0.0990433308927397
"Vormela_peregusna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arctictis_binturong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Genetta_genetta",0.175034880064662,0.192062111364877,0.164494597749182,0.0851072666254652,0.187482435243346,0.18695355812011,0.20940755042688,0.217462310529624,0.172776862816319,0.194964610029249,0.187133522391557,0.267613877055389,0.158176490796242,0.200297361470318,0.167344943615172,0.210888733623735,0.199476971370242,0.176753862303068,0.196100194656992,0.197009164471633,0.186422443323562,0.168340447688629,0.18791658758674,0.217749407442875,0.176252294583242,0.160414974290517,0.194803461807289,0.173778553985597,0.195434302911528,0.15269756278622,0.182210597192831,0.19972848908023,0.202092342876341,0.207625805156566,0.193603607835497,0.168148588199349,0.157989314231046,0.180736555681599,0.208193323318901,0.168009171947658,0.149926813228984,0.192212251530091,0.181202882732979,0.188715136767603,0.181169167982304,0.180462221497014,0.163881984000451,0.168005248493071,0.196355253778608,0.156708617565926,0.146626963995051,0.135589065334213,0.210125617290879,0.193090190312787,0.157611765664598,0.192598998295575,0.20688162772121,0.184903720644658,0.175542320445563,0.21184591513144,0.165603163143975,0.138574709224901,0.172656136824339,0.194642238795145,0.147407941904328,0.156870890073802,0.156034939977402,0.182307395428079,0.213476425152718,0.180894959736122,0.157749905831598,0.179044040902655,0.208182617775388,0.142993067982277,0.197881167618515,0.194766355355268,0.170699411813243,0.25033049884977,0.18124817279556,0.239958285634427,0.179013944644404,0.186053642240794,0.182444896619628,0.192232573735221,0.153909517205358,0.174555315960467,0.176170569761658,0.183549352560613,0.209408690582822,0.172991854332246,0.187874927910015,0.179471478039516,0.189058861194482,0.170249336958001,0.207088344106017,0.206731722396414,0.162546518775665,0.204644153474025,0.208780689453995,0.18835254245727,0.183485961562914
"Genetta_maculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Genetta_pardina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Genetta_tigrina",1.01082696773701,0.967159143780577,0.613765031052286,0.632816870395161,0.933390456849073,0.655989346904205,1.12726862809847,0.33722741067969,0.64810410090797,0.538878754967983,1.03532529906302,0.426993322317098,0.796071862816792,0.694415510565137,0.675766082313914,0.378618217640153,0.328703759978689,0.522408722156833,0.820090915451637,0.771023101174405,0.656686778762998,0.367796881971868,0.854145295121457,0.742723537432994,0.682393097816582,0.578466023778708,0.764758110822267,0.325498688381382,0.72180850545572,0.580927904553343,0.386308754127467,0.400297020416399,0.513157091277038,0.594143174253157,0.674617711018133,0.76968666036166,0.806980705726442,0.606409751017323,0.772227606525555,0.618781248494985,1.15098639493319,0.77254797143024,0.562310466241805,0.812825079289961,0.960119515896207,0.623150411549847,0.717421358167298,0.703273951358101,0.564723847315552,0.863352085302191,0.758129421847533,0.742632528165433,0.660401220157013,0.403886519190377,0.725323058698894,0.39022243070553,0.37473155165535,0.741588348944715,0.700761517441783,0.527510461870687,1.31857583267433,1.16050207937121,0.709493088352474,0.774734362762971,1.15007699797603,0.857058130570895,1.05362975418038,0.6947213681544,0.596116302389468,0.494950759796484,0.846319399427669,0.659447910382928,0.367260894766783,0.812622299573196,0.689810736495948,0.965205313855816,0.811322821169339,0.683571387155319,0.53156230958048,0.94192202953108,0.578728152244488,0.765552583696516,0.541568642777799,0.681466761922581,0.657374891592956,0.773141078769624,0.826230505061689,0.543397046516772,0.715295302653252,0.798215190812887,0.391138675111278,1.06783986711507,0.968413264440249,0.516331300819318,0.387670376324637,0.645784576428012,0.651728187528447,0.679619304339526,0.5734198127006,0.639538713357392,0.696099142047076
"Hemigalus_derbyanus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paguma_larvata",0.0551619870249201,0.0592265837281741,0.0547287440929489,0.0522131591743617,0.0569220678347759,0.0543098033232905,0.0522510401245421,0.0538078410131795,0.0510340780140675,0.0499481588123657,0.0549546025636658,0.0554393362304423,0.056544531988448,0.0576086577009716,0.0581127523408539,0.0568812715554758,0.0529340384708559,0.0500538504325557,0.0565369841966569,0.057703244689256,0.0580475497626936,0.0557171042006368,0.062343953099732,0.0566096396371774,0.0603122776683834,0.0577396342134084,0.0578097036302703,0.0599164728424667,0.0665463818558273,0.0538977680005,0.0512063079512796,0.0601461647972673,0.0555490964308992,0.0559463094380649,0.053688453103108,0.0522309537806717,0.0565790261244859,0.0608436976562667,0.0552331626640897,0.0578876998415716,0.0539788367352872,0.0572600799747986,0.052787170515163,0.0492736376072436,0.0544166957428024,0.0579282483450936,0.0535694589392254,0.0521771353178533,0.0567223178763012,0.064161778026178,0.057221469637694,0.0566090499719047,0.0588606462546309,0.0640475160715672,0.062494754343144,0.0545427660756856,0.0560677814599625,0.0580404375792065,0.058496838337699,0.0606061965120826,0.0500923678142646,0.0595382829924861,0.0513531714722797,0.0553577101666064,0.0525456778272344,0.0587898186364234,0.0496702836867373,0.0585754108670581,0.0612039977033016,0.0544730341345726,0.0610223327554173,0.0610935762330478,0.0665982037283127,0.0600572285214209,0.0565237700584234,0.0626973909740899,0.0581936414377749,0.0616617775127327,0.0574476184022969,0.0591905596290371,0.0590926128248371,0.0626201171191529,0.0646443416998175,0.0603086330529156,0.0548242638255411,0.0560645374677567,0.0533098457216913,0.0544125681629367,0.0542832820963434,0.0529057700539724,0.0597108002959893,0.056054644319377,0.0593261615852143,0.0548658190508096,0.0613073084505459,0.0633751353591197,0.0575168547495752,0.0602251094264986,0.0619827731387242,0.0565311353552707,0.0570333447364374
"Prionodon_linsang",0.0473181179079655,0.0512307719027184,0.0500682705933328,0.0447566679573189,0.0475139320923979,0.0492661511185077,0.0507685856169184,0.0498877102487119,0.0497216284871527,0.0485022105161088,0.0455621996117441,0.0496841528682623,0.0472159136547686,0.0498083809299562,0.0491692728408988,0.0500851924115443,0.0490562605664328,0.0473066581020951,0.0520896790475784,0.0479790274082336,0.048590150707519,0.0468054069382741,0.0460980511974107,0.0482827585096767,0.0484019198576916,0.0469783711320698,0.0477304675736141,0.0482386826843422,0.0501198704423894,0.0512803905898506,0.0511726494015708,0.0466257123464575,0.0472792147582111,0.0489339063463704,0.0510298109288579,0.0499803314943825,0.0504762611918515,0.0479807954013902,0.0501639269388936,0.0497247375250087,0.0524072854166388,0.0498078611921521,0.0497275996691591,0.0477671587973522,0.0479434673660416,0.0506468732643782,0.0503758783535013,0.047928879295651,0.0512022270083234,0.0498207772237172,0.0475418871385459,0.0498737607882241,0.0491582340654379,0.0488605046225614,0.0515152635232487,0.0481945362848192,0.0516342045001542,0.0487367554795989,0.0513794535466556,0.0492731641624528,0.0513040304592639,0.0483209158209691,0.0494481744401745,0.0496817560607854,0.0517998022597495,0.0488984188672184,0.0491937621971798,0.053487517167504,0.0478674546391995,0.0463805994734072,0.0498528456122796,0.0476673141764631,0.0503154350043638,0.049115931647941,0.0510295648419232,0.048822310665337,0.0522846797251561,0.0483201558253495,0.0456621723873669,0.0499935795763193,0.048016718653539,0.0492339165613802,0.0476994620976292,0.0491938892510045,0.0456058053962266,0.0486643142222084,0.0506013822438344,0.0497650269585003,0.0480257329575796,0.048975407532956,0.0465820827655866,0.0474602129735626,0.0482297162134195,0.0490149213911632,0.0477408675353443,0.0486683630153354,0.049174582502034,0.0488387273960705,0.048598794693343,0.0502439507146853,0.0490646026747045
"Viverricula_indica",0.0797562044302474,0.0777431596227217,0.119455673932878,0.108554763053155,0.0747285383068888,0.114265699281349,0.11270887632292,0.12036014644898,0.075690131266391,0.0745339902105095,0.0765380024474282,0.119543053838426,0.0796617403242067,0.116773251464087,0.0802889760907013,0.113265945378831,0.0764592866461229,0.108139587437359,0.0765961381018761,0.0754917447438539,0.116493141723734,0.0730021643709958,0.116096707949709,0.0785972219303274,0.0776250522189564,0.0726379465322229,0.113496719665179,0.0726010129566241,0.116335785721827,0.112896200744605,0.106476859594132,0.074969880860214,0.117073006240553,0.116275793324946,0.0785313691597413,0.0725567511611485,0.107538225253884,0.116944278751463,0.114338597533883,0.113741509909993,0.117948326609965,0.0717976240305617,0.07787652217614,0.075064302896836,0.111115296464865,0.0794875817175708,0.118309489903189,0.110285947563885,0.0752789187423335,0.115890871287286,0.121236579143501,0.112715075855075,0.0798331901338094,0.07853103303895,0.116195742107795,0.0759651649644978,0.111189433756844,0.0753992067511617,0.075424724162137,0.070603591167424,0.0760276727034411,0.0743427183713096,0.114773156963402,0.117274622204305,0.110437861462002,0.11454343921967,0.11623384217437,0.119466438978744,0.0768785642335351,0.0800355421866426,0.0761052557091119,0.0771715366238976,0.117085635487168,0.109280624230159,0.109512956106943,0.0769559045356756,0.0733185159002292,0.0776018664247664,0.112424862235287,0.0769712313086385,0.112604437805144,0.0754921180139782,0.0753099635693295,0.123903648899048,0.0750296883085244,0.116523081750635,0.117634119081701,0.0794686819256629,0.0787730871223312,0.0719522010000032,0.0770917833913356,0.0722864463243503,0.113091216851967,0.110272715820732,0.073674081124201,0.0754573697535585,0.112994184301294,0.114431227202731,0.0720686569212744,0.12168834794648,0.0949512106160048
"Arctocephalus_forsteri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arctocephalus_pusillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Callorhinus_ursinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eumetopias_jubatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phocarctos_hookeri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zalophus_californianus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atelocynus_microtis",1.14799857297393,1.10469210007847,1.15684155783951,1.02857254536446,0,1.18463177213006,1.17808749418278,0,1.13081656684097,0,1.19473884817715,0,1.28807164087868,0,1.22229830651799,1.30495888698668,1.17834639258523,1.15628665988182,1.08681916009683,1.10631652637531,1.25866283426788,0,1.03401786642606,1.24483729693524,0.968813672643981,1.08132865012308,1.21511793010878,1.07802247541514,1.21993553567651,1.16084972407234,0,1.15423511642891,0,1.12181691484715,0,0,1.18198217854996,0,1.12645735411306,1.36015991859238,1.11031449446901,0,1.06291606900032,1.13997109802341,1.11347766350775,1.20380933407094,1.22808331829012,1.18432327104652,1.23719035417384,1.27716476267664,1.13133298986135,1.10081199581499,0,1.24905028794211,1.22667920957526,0,0,1.1393113886513,1.20703095536673,0,1.2326334781332,1.07508584709058,0,1.12244755445978,1.18471738265325,1.16684442674597,1.21762248800106,0,1.11832958367621,1.08642006919998,0,1.19928035211036,0,0,0,0,1.28415898550918,1.16812877478511,1.1893148780517,1.35746125207279,1.28973106108417,1.03872721268706,1.21247229863213,0,1.15769526803723,1.11739369135976,0,1.14318783245428,0,1.34602233550105,1.12871509529995,0,1.15512686380429,1.21366874204008,1.10324740868937,1.07195561641385,1.1825693221184,1.25892243758995,1.0538785452516,0,0.84162940495033
"Canis_latrans",5.64199244694614,4.84721693382996,5.61079854289227,4.62549024427495,4.61874030826153,4.65986916036563,5.10643860635077,4.99506487613704,4.93405025080447,5.10069537782389,4.74914990258612,4.79078291739165,5.48462262620688,5.38522536536684,5.09453028263161,5.00861607196596,5.07847384799925,4.98978590789488,4.99990750212491,4.83370133945781,5.41077230607844,5.13359276825251,5.05346566710812,5.32693249085401,5.68791006273492,5.01430707127119,5.52036324005899,5.40549306165796,5.39809026416505,4.98222094504512,5.66432314688229,5.6062579299114,0,5.14651881720539,5.18306588693968,5.19021488839895,5.31059407813575,5.25390825122872,5.34433411086255,5.20684585700046,5.41806023699538,4.79847715518547,4.88813741938218,5.79961966060154,5.44909239879216,5.2523918733162,5.68120809691271,4.68540657542141,6.11342793038141,4.98785208659029,5.46486908881421,5.50096913287178,5.48063376913622,4.67390295917902,4.92485653881741,4.8489409429383,4.98578303917862,5.7499964780687,5.2354664110484,5.39835690157328,4.97418151106392,5.44503199399298,5.05512998339073,5.36310643990978,4.94843361063855,5.66704522510671,5.62070736026507,4.78235616606554,5.54156771567154,5.19433298320807,5.6828078303327,4.80328737010301,5.80048758960068,4.45158577721246,5.09802482152635,5.45246013661035,4.62615679985218,5.12088226685882,5.16755406508954,5.49102382298606,5.07975210806259,4.94577819685007,4.90548479822066,5.67350456299653,5.61545530502296,5.85275350124425,5.0177225962912,5.37771309010858,5.20537142229546,5.18402377199339,4.55950923260337,5.05779031188857,5.01115106352222,5.23143201335554,5.58490890563857,5.4389209178484,5.24666128734127,4.65451945669557,5.758050185431,4.62252143253168,5.15040999679736
"Canis_lupus",5.64199244694614,4.84721693382996,5.61079854289227,4.62549024427495,4.61874030826153,4.65986916036563,5.10643860635077,4.99506487613704,4.93405025080447,5.10069537782389,4.74914990258612,4.79078291739165,5.48462262620688,5.38522536536684,5.09453028263161,5.00861607196596,5.07847384799925,4.98978590789488,4.99990750212491,4.83370133945781,5.41077230607844,5.13359276825251,5.05346566710812,5.32693249085401,5.68791006273492,5.01430707127119,5.52036324005899,5.40549306165796,5.39809026416505,4.98222094504512,5.66432314688229,5.6062579299114,0,5.14651881720539,5.18306588693968,5.19021488839895,5.31059407813575,5.25390825122872,5.34433411086255,5.20684585700046,5.41806023699538,4.79847715518547,4.88813741938218,5.79961966060154,5.44909239879216,5.2523918733162,5.68120809691271,4.68540657542141,6.11342793038141,4.98785208659029,5.46486908881421,5.50096913287178,5.48063376913622,4.67390295917902,4.92485653881741,4.8489409429383,4.98578303917862,5.7499964780687,5.2354664110484,5.39835690157328,4.97418151106392,5.44503199399298,5.05512998339073,5.36310643990978,4.94843361063855,5.66704522510671,5.62070736026507,4.78235616606554,5.54156771567154,5.19433298320807,5.6828078303327,4.80328737010301,5.80048758960068,4.45158577721246,5.09802482152635,5.45246013661035,4.62615679985218,5.12088226685882,5.16755406508954,5.49102382298606,5.07975210806259,4.94577819685007,4.90548479822066,5.67350456299653,5.61545530502296,5.85275350124425,5.0177225962912,5.37771309010858,5.20537142229546,5.18402377199339,4.55950923260337,5.05779031188857,5.01115106352222,5.23143201335554,5.58490890563857,5.4389209178484,5.24666128734127,4.65451945669557,5.758050185431,4.62252143253168,5.15040999679736
