"","asc1","desc1","asc2","desc2","tran12","tran21","p"
"451",0.00289418741120886,0.00840765393812061,0.163442204119786,0.104463512772697,0.0498869365162129,0.0299106067785081,-386.875244932432
"452",0.00358277702227675,0.0203965915811485,0.171678092167175,0.10039496350652,0.0400779316999387,0.0362397739434911,-390.079600163924
"453",0.00204433344104924,0.0146963033195988,0.16869486076252,0.0922201836676551,0.04084872960059,0.0262336511813797,-387.620965228443
"454",0.000982516005224791,0.00842086796224879,0.158842085629479,0.0919906634754567,0.0453556926382134,0.0279836199278856,-385.889377258843
"455",0.00324478512308561,0.00773233366252425,0.160318157098531,0.0984254398276669,0.0458116169201364,0.0279967955951808,-386.467457320616
"456",0.00140148613771627,0.00528380434151648,0.177956400744826,0.138800909103856,0.0393567342128957,0.0310545915676668,-386.796497556863
"457",0.000487148699746953,0.00236088545793994,0.181479323752281,0.153908956177572,0.045158769931906,0.0355254988389014,-387.850751568718
"458",0.00622583687256658,0.00363073442262759,0.194650123721479,0.116821121654687,0.0366971882009039,0.0240147296498929,-388.210744067747
"459",0.00232869205904914,0.00656683485355302,0.159857889427944,0.106867887830032,0.0361933034061695,0.0369093389027763,-386.166837089353
"460",0.00117450483012247,0.00278211821241819,0.15636946482033,0.121705801954965,0.0449606125794262,0.0324118301507076,-385.391371885271
"461",0.00147172350135676,0.00608534422415538,0.177992836796618,0.118633355048449,0.04644564492558,0.0363636439940487,-385.964283721395
"462",0.00272326872372578,0.0041912201199958,0.171949855498539,0.0904784183162506,0.040845290641581,0.0378895698765007,-386.202595824
"463",0.000438765851711577,0.00688949033782904,0.14880558447273,0.100238604898856,0.045094253176927,0.041874530395333,-385.955181631637
"464",0.000410691971565826,0.004940861576981,0.149209896605711,0.115515739672992,0.0437238162003882,0.0413357688441291,-385.894244987532
"465",0.000649906152582869,0.000266041788003685,0.151507420070049,0.105150470315151,0.0492838909959618,0.0407514856670599,-385.577518163465
"466",0.00424352774155258,0.00299393115717573,0.166392471108779,0.0739222976521257,0.0520272068901603,0.0286989602700305,-389.414381022936
"467",0.000250505592279959,0.00888007971645352,0.159381318708537,0.148277589621734,0.05549800836016,0.0438129919917457,-389.715569967586
"468",0.00138995902277489,0.00725768670819965,0.167301060369217,0.13481680308103,0.0507454963229655,0.0404606827284972,-387.679172462128
"469",0.00258540880166825,0.0166942872145793,0.149433357949985,0.155264413635776,0.0398299459793234,0.0429041268522394,-392.988038426495
"470",0.00232886778692617,0.0104658640626961,0.171508215360859,0.0974382083012634,0.0407503171878864,0.0218698128965185,-387.277156692941
"471",0.000210948470729846,0.0010282162246362,0.190679432271355,0.103156647841778,0.0416146641204994,0.0350521865520229,-386.101750978678
"472",0.00014539986955166,0.0155532803955528,0.169600368989199,0.102019123726182,0.036198029788656,0.025199684985369,-387.222944199623
"473",0.00203009302217789,0.01605926236283,0.13496248812041,0.0813035860963103,0.0293728505477662,0.0332371677307902,-390.077010380117
"474",0.000443507075850315,0.023226746435246,0.164851254943252,0.0663882464518757,0.0358127987434668,0.0263163510261711,-391.312135718943
"475",0.0029111403405288,0.00544391467478058,0.149567706159448,0.0698318150764945,0.0365708393490302,0.0314612441172474,-387.836906246689
"476",0.00426556588560474,0.00257281422385325,0.161712460188394,0.132305212456275,0.0414869525427897,0.0443554409992931,-388.217513865586
"477",0.00479973903017126,0.00497443250319617,0.148478719570081,0.133754684977401,0.0541669025898561,0.0334391040412858,-388.660675192121
"478",0.0082559051422378,0.0032156788511491,0.161650949108251,0.134874661414153,0.0508671029747912,0.0314811126768383,-389.012390413654
