"","i","asc1","desc1","asc2","desc2","tran12","tran21","p"
"1",1,18.4655058382057,0.985174990398784,5.14220946243736,0.138298633353899,6.26246527705333,9.42639971310756,-331.509703433571
"2",2,12.6102051337383,1.25741808459116,4.15127666413938,0.0742414643205914,5.6226096479203,8.25955507038645,-307.428779096563
"3",3,3.84977329531519,0.982206883205553,11.6369874496013,0.711862553253328,5.17243744065089,1.8645376316521,-290.847347572799
"4",4,3.74315270273252,0.0899941715700576,9.15223868034321,0.877258156328422,3.79186188419137,3.84341491264948,-282.615662365683
"5",5,3.21176471549906,0.0591805561578783,8.13499192565223,2.89305953935466,2.66719807187152,1.08455416142783,-281.194396432208
"6",6,1.71581476658065,0.162031767956563,11.0589387647595,0.984993967339356,2.43344593215055,1.39957421298598,-274.156436576904
"7",7,1.1473672830942,0.556651913310318,7.34798321981881,1.94094928619114,2.80409413898196,1.11889892980504,-273.08659402201
"8",8,0.0184743952749906,1.29989680317712,7.4995135098413,0.733141915131707,2.98331250021473,3.16749509258747,-266.966808064598
"9",9,0.0145458270214859,0.425533797302469,10.6898917208055,0.167418800478735,3.05018674917571,2.3880741206375,-266.957186851415
"10",10,0.176704252817451,0.379294942092296,8.45710378108561,2.89550370885604,2.94768472407391,2.48050664147119,-267.204062731255
"11",11,0.0166691473101537,0.0655298663358411,9.14435470553178,1.00265302184636,4.43681863683362,2.09926090873406,-268.984214398878
"12",12,0.0267248437083806,0.143971017295106,9.52255613395259,1.2789625884008,2.66212828041682,2.7089045857186,-267.19613628701
"13",13,0.0661473673910589,0.460393606582652,8.53400100882579,1.59358708861322,3.19181760549879,2.25367045722072,-265.772888134799
"14",14,0.0640256806779334,0.635285704977374,7.5446640669689,1.83979225740628,2.96357492485391,2.07559649091146,-266.276761302763
"15",15,0.117091207100747,0.831775621544114,12.0440047699014,0.398890842681692,2.85876254954978,1.97211777060968,-268.204284658642
"16",16,0.328613894535564,0.622211221699238,9.52183264763895,2.55489883878684,2.778206431916,1.64357538111016,-268.12371883827
"17",17,0.105050737113415,0.285912660118624,8.03046246613966,2.49611302243626,3.02525587716095,2.68026961538079,-266.855805972533
"18",18,0.576586313972088,0.626279084890045,9.87685642354508,2.52818437030235,2.73145739829134,1.35140092854928,-269.981982113781
"19",19,0.350199508743306,0.948937868997699,7.44780033885828,3.08551730446349,2.6298430118595,2.78149910137059,-270.675918254374
"20",20,0.29783956858489,0.889353172101913,7.52072980140366,1.90186476980759,3.21764077637041,1.77162017681134,-268.104926101837
"21",21,0.40573954517345,0.574450801064945,9.06180307330536,1.56115959195274,2.08931837084508,1.84208232116972,-268.496150953855
"22",22,0.117981702543882,1.13925292258723,7.45990598803505,1.22881370224702,3.78312987051521,4.21652256904506,-269.768787879298
"23",23,0.130339018264623,0.193058106019747,9.75096442034587,1.50501762442237,3.68884265354987,4.40934579577447,-269.629651951501
"24",24,0.0610384274765907,0.268247205311095,11.7701521524971,1.62792025004534,4.15730706520368,4.12687371038158,-270.066505447581
"25",25,0.133736193387903,0.43868589020471,11.9142356659152,0.218408007036145,3.1884563360277,2.85768834845693,-268.440364649608
"26",26,0.113366746528424,0.724589064777272,9.03600906299949,0.991238347269819,3.14566638304093,5.29141380306747,-272.342320850004
"27",27,0.0135723301688362,0.538518980210379,9.75322189971461,0.219460247710876,3.76921928075991,5.07028452167414,-270.040428583007
"28",28,0.314160396033055,0.253193119427872,10.1271006867902,1.42959880470945,5.13436837794675,2.36571907564403,-271.054488335001
"29",29,0.33393196928571,0.364915590474679,7.98991612152885,1.63828346731372,3.20145435758798,2.93389531471129,-267.592131139099
"30",30,0.026219367484687,0.802686222834945,8.33705684874306,1.71567602446821,2.84311396625578,2.48709492031463,-265.790468976483
"31",31,0.229795139571834,0.698402147981054,8.50477345660738,1.4682167156765,3.82759292773913,2.56785969417705,-266.942160354422
"32",32,0.331592797922335,0.705884912445914,9.52131109909065,0.244309395148014,3.99604877158279,2.48001038417417,-267.728259799908
"33",33,0.278980064497053,0.974049407787536,7.29239353477199,2.47962271295628,3.39097483348966,2.16154431330337,-268.893930209151
"34",34,0.262187549801925,1.02594771973178,8.28547095754648,1.67687263029179,2.86127397481598,2.51969069230014,-267.182339217364
"35",35,0.143847359173333,1.04981745125387,8.86884930280752,0.605409479584029,3.73796037761775,3.82879361264982,-267.502330424404
"36",36,0.0696965934014048,0.667824717942077,7.83876024646497,0.146639062190941,3.80092687876109,3.052693032325,-267.074823058549
"37",37,0.113752848827812,0.814789211924748,7.42901385523191,1.36919430911535,2.91038962256821,1.78108755486447,-266.76763880173
"38",38,0.225631650583803,0.450756165476629,10.2347528507606,1.5678180771072,3.39035562806504,2.01873620239601,-267.290221104023
"39",39,0.73303231364317,0.571598269286735,10.0003763653011,2.00627667461163,3.06667121000798,2.51233682108798,-269.272426553457
"40",40,0.607519958784299,0.72571027966847,6.9529664767766,1.90158474864117,3.40987814147992,3.55064564827552,-271.437100057125
"41",41,0.348458631031853,1.20838116919001,6.93284800461024,1.71514517659559,3.77643513278319,3.01475593633864,-270.100693549851
"42",42,0.0549049199147075,0.890558352815547,7.00905494401731,0.629903433407574,3.56997160754803,2.91966190194533,-267.232458923363
