"","i","asc1","desc1","asc2","desc2","tran12","tran21","p"
"1",1,30.6359508656897,25.87934830226,3.61212500099408,0.970437792106255,6.61576709474857,4.03093444408764,-337.344704644286
"2",2,29.4564831060511,12.6983339379466,2.12163794019417,0.26233418764825,6.52451557392386,3.65493034552134,-329.846001028848
"3",3,26.0819949698944,16.1492221015843,2.0425775123167,0.246964472671929,4.94873542031231,2.03149925876452,-326.687111807965
"4",4,26.887237213245,20.8134256568198,1.11276770577647,0.346109908087221,7.31741388988352,2.67117378080228,-323.560990990869
"5",5,28.325517060842,21.1398303702037,0.186694704960012,0.176730791660015,4.79176454857263,2.38286542511736,-322.907926049885
"6",6,33.6287217010811,20.9739013840521,0.329560259489904,1.07883255662028,6.2737206597402,2.73731917988696,-323.378075235662
"7",7,29.411776460133,16.0017963114519,0.517207336956663,0.335868753972258,7.74814656352941,2.82882838810443,-322.026667576612
"8",8,30.20646498863,16.589152748493,0.629464789683492,0.424267021344185,9.68630032050386,2.71269879556376,-323.998530904284
"9",9,38.9999642833435,23.9892940354686,0.371707932094039,0.402654385659281,7.11869244803018,2.45812838946372,-323.429029029475
"10",10,27.8786209185676,17.507386026168,0.703434511544819,0.56329528315858,5.30411531959547,1.95838731720163,-322.379985347096
"11",11,34.8890399478838,22.5210595465766,0.741504082432324,0.387065035840914,5.65837675794125,2.67272718909566,-322.661657327715
"12",12,34.4390220426419,24.7367402023434,1.01194381156161,0.215060351155208,7.66686565190623,3.1158929780844,-323.754619163748
"13",13,34.1850129854944,22.2234631240001,1.0481702187736,0.310570707872083,6.20100963692701,2.36407928395967,-323.029296941785
"14",14,24.8644664840696,21.3839792954509,1.20568001571194,0.505476041075613,5.26843069367502,3.05602668175464,-325.129197201907
"15",15,30.0672214721244,22.1677004918395,0.697718268573694,0.647505293442299,6.1606346849071,3.12361366509625,-322.972326978518
"16",16,30.8376643126446,19.8883599012543,1.00965577820481,0.806148052401711,7.70627506421312,3.37858141899721,-324.474329396417
"17",17,27.5752655674827,15.0956298902191,0.324562400278007,0.0809955889222353,7.2093567277424,3.3302433128875,-322.648732456758
"18",18,31.2821625874864,12.761837722929,0.0617491360433805,1.29413529875084,10.3470812451455,3.94523971358304,-327.648580882355
"19",19,33.2744743932444,12.6933256740858,0.408898752340505,0.844784647393922,9.40129847807479,3.61661299488912,-325.709231039642
"20",20,24.8427730355355,16.5036948964965,0.363004863239108,1.3008014439578,10.8035320348036,3.44201006989942,-328.455996332664
"21",21,35.8866470779244,16.477869478461,0.542302208670939,0.0605757892001211,7.87602003779883,2.04575652980375,-325.333526777785
"22",22,30.3300718590945,22.9170048953383,0.539487436772087,0.121701304634934,6.30269324075159,2.67530981665556,-321.704226101867
"23",23,31.5785536241905,20.6075768015603,0.435927642986599,0.517764036740403,6.71526173393815,2.81756068597619,-321.592325018772
"24",24,30.9513430836605,18.9475160671918,0.266577443955642,1.30691670633849,10.1317035875089,3.70768876023332,-326.502213876496
"25",25,36.7650969880486,22.2559542559445,0.188883486807419,0.0752280768503764,10.1496397346444,3.43432370943771,-324.29623907983
"26",26,33.1726955078925,25.5385736899136,1.15367052211996,0.0524328996395793,5.2946476752102,2.88545733628865,-324.450638032546
"27",27,38.143542435844,26.2030283369679,0.916827149848998,0.287238594825853,8.98246849555152,3.30945664251283,-325.383515948103
"28",28,35.5309665012897,16.2003344685016,0.0507323953845044,0.695907719136455,9.62173438182754,3.65215879269858,-325.274053389205
"29",29,29.8600650450843,15.9012996060085,0.402905873109515,0.648791492625358,8.37900427751558,3.22348891020339,-322.783543287374
"30",30,27.9448050790254,19.1064811391139,0.214024834693534,0.107581318335134,7.82135822027396,3.64693432598528,-322.223777930383
"31",31,31.2987455630442,24.2617108375414,0.279881467711695,0.973449123082335,7.33380413641929,2.67725520285526,-324.328543696722
"32",32,43.4076952774169,21.6901480350133,0.380317460786673,0.111039350455245,5.80996796585053,2.21791787267246,-326.747376397331
"33",33,44.2407133107489,29.7828414794966,1.0063372418911,0.174584489656443,8.57680726134511,1.93560248913139,-329.888772742438
"34",34,39.5993268446561,17.7610445904945,0.442056593164912,0.734975789393351,9.63099016823823,3.52456613536106,-326.019448479833
"35",35,33.1242969247825,19.2106955756206,0.338853413248302,0.170052295328034,10.1364716816162,3.84209051148159,-323.508000292166
"36",36,25.4783149407754,23.976386575386,0.300612226042783,0.0829971834524903,10.7063138782149,5.17560157296749,-327.4145824441
"37",37,41.272353463238,24.1669588546879,0.877164567632525,0.068482155196009,9.47828606502821,4.74606535400564,-328.935207833548
"38",38,40.9003508911628,22.23124504241,0.835225116355782,0.332127192679031,13.0832437663403,3.68702217117443,-329.128678918774
"39",39,30.5825365651082,10.8468740331056,0.656771849559472,0.0989618109736619,11.6040958676069,3.98740339745788,-327.686674163357
"40",40,30.5846613963042,19.741554728071,0.17463880453557,0.0830565837789816,8.790170465325,4.51439140053679,-323.894684233075
"41",41,29.7114522262206,19.1350729935871,0.611076268393198,0.0472805895602757,8.77275739183762,3.29462882838783,-322.580893545367
"42",42,26.5523606140061,21.3886984262071,0.84561525503989,0.0229266719689204,8.26840592990367,3.00134256398902,-323.464331685571
"43",43,29.4235611479944,19.6632934550363,0.148731238087836,0.644514372845433,6.31747300052069,2.83514060690237,-322.219391379372
"44",44,29.2893292986163,13.3747915521598,0.376300706772262,1.66532608189779,5.55868575396959,2.80796022065091,-326.184507075068
"45",45,22.4171568961817,18.9004050776943,0.464942032618301,0.746354849083305,4.67694557183285,1.90551280780889,-325.138150146374
"46",46,39.7256996939383,15.5366361706126,0.730261647449241,0.443934742997978,8.19786952329622,4.73052870479887,-330.665222883886
"47",47,31.7601631552629,15.4262702420678,0.966166400647563,0.322725340444961,9.30387742400346,1.9212596097063,-326.905570799843
"48",48,35.6780324710566,18.0454013049917,1.0304575445981,0.0540743550046316,5.92690757177679,2.70452585823126,-324.352163388699
"49",49,22.8437822934395,18.108248969761,1.21149448197617,0.343731109745309,6.44344496108193,3.34505615401031,-325.110835465391
"50",50,25.0417804423223,17.9380291997132,0.354368122533168,0.446780932453525,6.04362276942541,2.94486199918495,-322.195807462473
