"","i","asc1","desc1","asc2","desc2","tran12","tran21","p"
"151",151,0.00954921126155481,0.0185653989139722,0.131885524477588,0.0876691492170727,0.0144808862724004,0.0154900460430885,-375.298060020291
"152",152,0.00427615882468114,0.00857928883515766,0.102875401597433,0.102056097619346,0.0129771309137049,0.0296355486192173,-374.347641176745
"153",153,0.0086799569658727,0.0198839627292697,0.126923836066456,0.0944373401103862,0.0136482681021509,0.0292175540259312,-375.466413565225
"154",154,0.00334880396779978,0.0365010756186985,0.121270015047565,0.108245670117909,0.0155899532220431,0.0159370067735092,-376.950800609636
"155",155,0.00573646184254489,0.00456801291724099,0.0895158446890882,0.107673922223704,0.0145850735342824,0.0201344121512756,-374.387130881969
"156",156,0.000346050999853594,0.00617007453902711,0.144708284957942,0.137898097556104,0.00673851790639295,0.0251410322615821,-374.778758874437
"157",157,0.00457927092718142,0.0152478176532563,0.181694731360589,0.131154217148653,0.0127990008893019,0.0253337450465408,-377.215456619179
"158",158,0.00288277174748751,0.015081669567642,0.120717364264337,0.141138799937917,0.0211289788172969,0.0255242432075765,-375.76479395937
"159",159,0.00442121485677972,0.00207453198072833,0.0975769272068732,0.0935018836760162,0.00970622202069838,0.0209186317558968,-374.326634905418
"160",160,0.00340237120067804,0.0167810233716302,0.0978295221254295,0.13278886443926,0.0024561937385981,0.0165028505373737,-375.259921916874
"161",161,0.00518421448255795,0.0139443062762742,0.09478279307681,0.0995477404120916,0.0177968356846508,0.0347906037900688,-377.485471339362
"162",162,0.00549361605451551,0.00802520239692417,0.134505439327389,0.0928684364849548,0.0187732429773735,0.0350525860294273,-376.032057231559
"163",163,0.00334914998291199,0.000703407922783651,0.116779506011785,0.144811754737706,0.0248724133578065,0.0274079092800555,-376.097498827724
"164",164,0.00794417593048972,0.00527913594663349,0.11303413533179,0.0990823922360877,0.0141999097114411,0.0270511307663875,-373.940670736848
"165",165,0.00793186675378136,0.00476210653425324,0.134881673231557,0.0893014534443222,0.0132414414192875,0.0296536461227258,-374.96557531138
"166",166,0.0110801616856313,0.00951526636989195,0.13689076784003,0.126774896431621,0.0115530944582738,0.0301468381684838,-375.737083231343
"167",167,0.0172005350897385,0.00768579037183721,0.153036753022139,0.0857966309981097,0.011160600983942,0.0196239207251951,-375.940839079866
"168",168,0.0150696108004933,0.0221642278833827,0.0963061486076011,0.124688140472839,0.00431886820405777,0.0195191243953507,-376.472061311316
"169",169,0.0108684723897572,0.0199625338897115,0.132288532623929,0.0964270439713684,0.00469546099210649,0.0158303953681601,-374.936852220997
"170",170,0.00247900976292414,0.0127037477292124,0.11080166972331,0.118004346054585,0.0115383312582785,0.0250285502980143,-373.137429501851
"171",171,0.0108183548815594,0.00947453462408807,0.138641650153351,0.0914040364375259,0.00802389984735155,0.0217424682869388,-373.662906404607
"172",172,0.0113819598612773,0.0123251571762209,0.110095244923304,0.0853907320181724,0.00348791674019235,0.0193977279156194,-374.962199754194
"173",173,0.00403079748187449,0.00371986190970781,0.148374496294706,0.133580101905023,0.0146631209181479,0.0270873082228751,-374.62715315135
"174",174,0.00276222623698376,0.000857398071386703,0.138875423863702,0.117589434922713,0.0260254414407092,0.0261202923230013,-375.60981631137
"175",175,0.00491718951729147,0.000112287315255133,0.139775115184204,0.0802606389348291,0.0312711764245005,0.0256377192818944,-379.219230934305
"176",176,0.0118272084932459,0.00998616272369797,0.129296358405554,0.090935416030558,0.0264677436458925,0.0182757500835602,-377.49100450992
"177",177,0.0126301588003136,0.00871075085181424,0.122645329368029,0.100112129117883,0.0271102385482614,0.0183465282846193,-377.454002208788
"178",178,0.00902919698701749,0.0108041505325288,0.132844078686231,0.108439834340769,0.0272159635247708,0.020697288562311,-376.589030607583
"179",179,0.000435835750205981,0.0164855212339649,0.141692002150991,0.0973549495490006,0.0170409827887779,0.0213461402188381,-374.356533031236
"180",180,0.00455052329491551,0.00693115754770577,0.10166008445759,0.0998756141613361,0.0194616259295831,0.0241129322791625,-374.41467736228
"181",181,0.00426612569577272,0.00257150267846626,0.0950839509603297,0.10565558004669,0.00426815970721524,0.0248897317255853,-374.920154196519
"182",182,0.00336284895412656,0.0140882620337254,0.102416498254902,0.121486451672045,0.00487720057354526,0.0225702902535748,-373.640854855051
"183",183,0.00677552074919202,0.0101480629150294,0.109428459820216,0.154279183621912,0.0106940094820269,0.0186275851290642,-374.208754925527
"184",184,0.000608468596023191,0.0190941930280832,0.126353759274468,0.0871263519617816,0.00748393747678484,0.0227311696773502,-373.669450485169
"185",185,0.00326953008958772,0.016042555686769,0.127309447799155,0.136201844600654,0.0214724759495424,0.023693801680316,-375.630902124521
"186",186,0.0155344446080266,0.0260361096326562,0.134476814463247,0.101324872783956,0.0250079847564323,0.0345879966205712,-380.722346089543
"187",187,0.00839463268143711,0.00688458845277995,0.136834777907928,0.111381117109045,0.0104932721462862,0.0345877445213918,-376.496448081794
"188",188,0.020758395964272,0.00245819056354548,0.125770383496395,0.105971266280175,0.0123250733211519,0.0258676785446288,-376.446274066176
"189",189,0.0223304711637348,0.0136958323087123,0.0785723916457209,0.092346025575675,0.00970882215371032,0.016778146316207,-378.827019697231
"190",190,0.0120272476403815,0.013481701974878,0.205869486682359,0.0920936185506895,0.013110926521342,0.0264281762994379,-380.641192062765
"191",191,0.0107332288298677,0.0035400769548424,0.135000541103534,0.112041237968828,0.00859737995964632,0.0166263130506883,-374.289568812583
"192",192,0.0143691589797572,0.00286292103391542,0.104529933309221,0.128883164424727,0.0052279058834526,0.0168890518950759,-375.470491469911
"193",193,0.0304635018445291,0.0108899198715928,0.133562588250343,0.0832996567140461,0.0128477450754773,0.0280379239099727,-380.042698028595
"194",194,0.0194413766314926,0.00941824340222316,0.0861664861365294,0.0873003730502774,0.0181454770520035,0.0152921923509534,-379.433110060642
"195",195,0.00541765046805773,0.017374885815392,0.0910860342917004,0.0922994570214034,0.00765354772886007,0.0193503593371458,-374.180815006693
"196",196,0.00258779178733721,0.0177161955813139,0.133324800734525,0.126695932295365,0.0131986561405694,0.0202696653071497,-373.783332079727
"197",197,0.0064039665362532,0.0184925477892068,0.081402552967843,0.14799048239289,0.0132746027021428,0.0225281366461062,-375.885603964504
"198",198,0.0105461757064226,0.0178693191422967,0.138774429792082,0.14146687945334,0.00602575169402183,0.0290482894837462,-378.058616217675
"199",199,0.00912881420741862,0.0242777105686621,0.147926184674081,0.106738377779442,0.0200335537275962,0.0264723604373655,-376.948180062213
"200",200,0.0262359956739792,0.000351554364071223,0.0956079466299672,0.131278352158762,0.0149277709264571,0.0220997648358143,-378.245767111116
"1511",151,0.00817151031698157,0.168965340243039,0.055649470231542,0.0108615742863042,0.0226989483042039,0.0145175964113157,-368.101708424778
"1521",152,0.00661857662285025,0.172712991025779,0.0435640967055163,0.0184479594073218,0.0151814673651876,0.0161508881075672,-368.452666191945
"1531",153,0.00804772905466919,0.176353969584495,0.0485200154049317,0.000436002488013957,0.0208376003944829,0.0213402300580282,-366.252850874704
"1541",154,0.0189703825252684,0.17775101651084,0.0371732104679494,0.00217617183149685,0.0178859869024859,0.00893931816535979,-367.063095115507
"1551",155,0.018428063224635,0.172926601472142,0.0447522329739948,0.000138434219394293,0.0209269383658378,0.0148455442989588,-367.032987870956
"1561",156,0.0249213400105775,0.166862039303801,0.0632035075034749,0.00270283423727733,0.0115085264940595,0.0137109862896667,-370.078652376866
"1571",157,0.0251064021840318,0.169953209256072,0.0510989198661954,0.0189886977153969,0.0118955065673819,0.00770351392064497,-371.610191168883
"1581",158,0.0183731328194933,0.181955843806909,0.0351214098858245,0.00908063979794922,0.0112589014709668,0.00551459577655995,-369.447367457739
"1591",159,0.0037413531718683,0.176511332277521,0.0449702893317911,0.00790612194434599,0.010157770554159,0.0177515523447111,-369.005177756652
