"","i","asc1","desc1","asc2","desc2","tran12","tran21","p"
"1",1,27.8113012202084,1.40218060696498,3.38499013460876,17.5352240263046,10.0623319534416,3.46554185701632,-370.972262806084
"2",2,22.8549122309334,1.71390759121206,0.916668136833801,14.3160037108465,9.68754733937143,2.31248603338674,-362.57107794486
"3",3,21.7138181652032,3.25969535404035,0.74640707159939,17.6636840520137,8.33458490632308,2.80964998399473,-364.744327867942
"4",4,22.8762752652644,1.50919503931588,0.896855103666184,11.6855545636268,11.8205500056738,2.6386347853375,-361.208052363077
"5",5,9.99590827608389,0.0515533867203542,0.280645471020905,14.6935830979141,5.72585465348713,3.28241152412169,-356.862450021464
"6",6,6.47281455640844,0.161410201936972,0.309277287718446,24.1847366677637,10.2197933407249,4.03536385273652,-353.982203813934
"7",7,8.02953968398414,1.51304904758204,0.0794496138397213,20.2348529641071,12.0654167452859,2.97561459573055,-356.570004470453
"8",8,2.26949730432828,0.83632545870267,22.7594838005436,19.9377865838185,9.86623849390453,4.90455166754131,-352.716074125236
"9",9,1.86978623186237,1.00362017871226,15.0712563764049,16.5599228819108,11.3469658917085,3.05234315714046,-348.825224576483
"10",10,1.72663667640022,0.365560601201003,16.4423803616044,20.4418068569751,9.01193668070182,1.74819871723715,-346.732223152667
"11",11,1.80165700208928,0.0335494008674649,9.08886505000389,23.0682466572805,9.23417984730294,2.08798890498246,-347.099923536341
"12",12,1.45545808688849,0.110025416394584,12.7595131127016,14.6478569416626,7.55024366847235,1.93686814865818,-344.193333990435
"13",13,1.58781247268612,0.0653281790331682,22.7217884370395,19.2502196011849,4.74144354455397,2.15723674800572,-344.39295305756
"14",14,2.18394287009568,0.28877809694312,18.6851939102951,17.9481617566166,8.3845940871235,2.45894983176246,-345.637621255744
"15",15,1.30784853196063,1.51281338940845,19.2990250407504,15.206285850892,6.91365771468183,1.70819434563305,-345.568478574373
"16",16,1.03829325684964,0.1965827973201,16.2908371216031,14.8714398381315,6.36013335236555,3.01518829131468,-343.623902157945
"17",17,0.476592901860598,0.0176933219171834,16.1325396018928,11.4930242872115,8.0984723604265,2.8708572816713,-342.460474681153
"18",18,0.352979405715736,0.0972870363328859,16.0170182367989,21.6091398251034,8.38948562458791,2.28071138079352,-343.402623141935
"19",19,0.00456099703138625,0.0182683254904911,10.3766720044179,7.7270320966034,5.20660617409668,2.3451672711993,-349.333344917858
"20",20,0.0450010978657096,0.201451033638775,21.8972320270168,16.213713310949,7.94964280140312,4.01015100190269,-343.781187007646
"21",21,0.0410698164141624,0.25338130031219,18.9882240887502,14.6125472362213,8.1540637987272,3.45226889748609,-342.101805057288
"22",22,0.819059649941154,0.148812150050874,17.5249376454772,16.4687347509839,7.32852208217449,1.89349408055611,-341.828697659028
"23",23,0.159130816705795,0.0557516218437791,22.2370731714526,15.5167718826909,6.37653189627916,2.07381068534772,-340.742496760895
"24",24,0.316096307420605,0.0123937420000509,23.3621265403759,18.2740523020468,8.12124079558242,2.74448986939067,-342.468955889408
"25",25,0.015338234584748,0.227235524056616,11.8078241868497,16.6249910946117,7.72987173812448,2.24693612137353,-342.49613018548
"26",26,0.0787031312254148,0.219114796845248,27.7266453657845,27.6685739416077,5.90249811665189,1.45537120179735,-348.179012608603
"27",27,1.46141390922265,0.305942861552143,25.0413599720882,13.6961095506831,7.04753684105535,3.23943106847186,-348.402375058622
"28",28,0.280004876079659,0.444703381890096,23.8023987748692,14.4473779529767,5.8884581487253,3.03187221214573,-345.005030481618
"29",29,0.671980895493516,0.89696056322121,17.6898676121779,15.257715586842,7.55756879474934,1.70453059315238,-343.472382634696
"30",30,1.3914252997621,0.641861793047538,16.8615035489478,18.6639237885228,5.43208049468087,1.25292049685899,-344.318655837185
"31",31,0.61485123048089,0.0919517886819389,22.9558473414213,16.4524138359722,5.440224931457,1.67963858349024,-341.573425394021
"32",32,1.65825150018713,0.00848061040271421,21.6395736260699,17.1168293479009,5.86962137575975,1.87033186044667,-342.673936719445
"33",33,0.89619574017301,0.516334832710268,18.8897475702699,13.603920979167,6.32852521410212,1.97352842194569,-342.389691482181
"34",34,0.581437573920792,0.268656533229593,18.1036593130532,15.0888914869311,6.35322674966005,1.94206238329494,-340.926139989962
