"","asc1","desc1","asc2","desc2","tran12","tran21","p"
"950",0.00227817703075195,0.00579423959699659,0.127098227903653,0.145273917142598,0.0125920944640701,0.0162699282332452,-332.933722343449
"951",0.0028419418141694,0.00796352550558868,0.0935906007567507,0.136251547197197,0.00830530498715047,0.010271205632658,-333.375820686091
"952",0.00131129000832348,0.004221676084361,0.111076887525399,0.115769201177671,0.0100307932519937,0.0239214493579128,-334.896549747943
"953",0.00141950758811071,0.00201294473341895,0.136949741486796,0.135396727854514,0.00865181767500451,0.0168866367350538,-332.809696317235
"954",0.00853846898510224,0.0169563991297898,0.147065587937766,0.151955556434096,0.00946960820117945,0.0120313737849697,-337.954631978219
"955",0.00351946236654536,0.00295060263420595,0.136923464493412,0.107965761042859,0.00367570287493042,0.0143656214777934,-332.963857980982
"956",0.00808176406512919,0.00387613103166635,0.13522165190201,0.138366296441484,0.00582699373984922,0.0118755034085708,-334.199906733764
"957",0.000697967596635815,0.00243752688408657,0.11713522546702,0.138529689357481,0.00846439395749036,0.012240683140562,-331.924899977413
"958",0.00121977819469164,0.0123068369270581,0.130463464119259,0.143441273379323,0.0102327536227708,0.0118134548530353,-333.033866549019
"959",0.000311426090884785,0.0119669726924617,0.0911073648092368,0.132521151188259,0.0108202810077822,0.0160127529520991,-333.309770406923
"960",0.00319060743078826,0.00410006473384082,0.164831960333019,0.103774336207634,0.00827176051342346,0.0155600187551651,-333.754115313427
"961",0.00226607469002266,0.0106547478277435,0.152951030699201,0.131355502349053,0.0160323137485132,0.0134475114872628,-334.956004546936
"962",0.00377402977499501,0.0118060182778295,0.0814448282199921,0.204384924114272,0.00847224731870218,0.0103829408210236,-336.618440526863
"963",0.000100581435685517,0.00618635651240376,0.0996432565502016,0.121146553854587,0.007010047807125,0.0177425571436874,-332.1525830331
"964",8.5267570764097e-05,0.0125809447474497,0.169422879818763,0.136895392444375,0.0137898766248952,0.0169111600745977,-335.195275813015
"965",8.14878244258218e-05,0.0122781785475401,0.167991271252583,0.109738036826818,0.00903363325137671,0.0157800228729725,-333.907914618118
"966",0.000156292380715499,0.00620829226921873,0.170744582071247,0.129254727547888,0.0082902956376831,0.0127600504431033,-333.291968347663
"967",0.00119827742494263,0.00806862461670345,0.100631698346526,0.157264532210374,0.0135513275007444,0.0141804823813983,-333.239109700104
"968",0.00236555650241662,0.0141331331299015,0.0821417257919747,0.151248935763601,0.0152413326470385,0.0144083162877853,-336.118345426423
"969",0.00248011995171093,0.018697595468834,0.130007744238527,0.124487324435411,0.00916738254508642,0.0176445322201754,-334.953071888529
"970",0.00329456643645757,0.0119129472206264,0.136965138185393,0.104573405143832,0.00570835471353627,0.0106486763655298,-333.46309328915
"971",0.000317939760427589,0.0166382414075001,0.12058692913354,0.182646275132337,0.00473035304017642,0.015232227874462,-334.901352744501
"972",9.7909203318009e-05,0.00895841470501976,0.0707901287153808,0.144264034898964,0.0122093714119662,0.014421496749304,-334.337777642001
"973",0.000109999352865872,0.0144277382782726,0.154370564858284,0.10958566969393,0.00859853176196516,0.0131931683592716,-333.347613069366
"974",0.00133679701413048,0.0137572101530314,0.12889476912865,0.113584586674882,0.010798106517733,0.0164237618635757,-333.311133803661
"975",0.000896495316204176,0.00886076507772988,0.132877226647065,0.124333848947788,0.00901743277947106,0.0172495402337035,-332.06256338754
"976",0.000118033347744549,0.0041649678452992,0.119524516332627,0.14386749862777,0.0129595367482428,0.0200312694853898,-332.978472785544
"977",0.000280867219446563,0.00508865561681423,0.123474408000871,0.126904945046767,0.0151218756702251,0.0273592133169441,-336.132518847847
"978",0.00146993880368326,0.0015457883647246,0.123120702037928,0.157705765197641,0.00854860822065823,0.0236384685475307,-335.889271135691
"979",0.002544349278073,0.00138900331947834,0.112543620074982,0.147919552435915,0.0121628757737749,0.0182586830917542,-334.340492826243
"980",0.000526566640841142,0.00279725339058382,0.11798993095436,0.0933670363325116,0.0107864160571995,0.0130959597290888,-333.840048136539
"981",0.000840155807262792,0.0152045573504802,0.158738597934047,0.118995943387642,0.0178583803857941,0.0208562649082202,-336.879937612631
"982",0.00231227880335312,0.0153843396696704,0.108130429131284,0.149419643648529,0.0019403771359893,0.022453693347014,-337.653145417725
