"","asc1","desc1","asc2","desc2","tran12","tran21","p"
"900",6.00640681980002e-05,0.0134908563054437,0.0947394230238175,0.139026563750145,0.00536771663233198,0.0126231011865389,-332.244959892232
"901",0.000190324061790347,0.00102517644559066,0.127173665608156,0.124089970082352,0.00147228359649851,0.0163544782746117,-334.61806041309
"902",0.00408966476784078,0.00626923500040522,0.101468163542018,0.15441541701834,0.00520790068284697,0.0113185209303773,-332.865862168787
"903",0.0048519190566887,0.0106982973946779,0.118287856019094,0.156692748135733,0.00555961560231034,0.0188255973840631,-334.83925061825
"904",0.00137902714492533,0.00873527465272795,0.114924167728372,0.153801066946329,0.00744326043215787,0.0131654316396472,-331.894398074369
"905",0.00534894015464954,0.00706826439452782,0.150985507564758,0.101732115477559,0.0110220167707431,0.0131987356978638,-334.373298713067
"906",0.00457461154858109,0.00390821416163456,0.155285227050328,0.129058829441999,0.0201703697465589,0.0178628578731171,-336.497173089841
"907",0.00370342866798002,0.00683759588154673,0.114785813969999,0.107703935859987,0.0158353109713671,0.0133190177277206,-334.783785754341
"908",0.000924012722713219,0.0171671900915282,0.138309568522431,0.0782010531422941,0.00374161720296457,0.0150107385968404,-335.981841650894
"909",0.000499797497136853,0.0173275590505381,0.139625025510677,0.0821326997398059,0.00359715542606294,0.0128378935321307,-335.307216689944
"910",0.000385149189122702,0.0144208421814703,0.138024820769674,0.118454430468613,0.00509306412719874,0.0122152189088453,-332.292981632185
"911",0.00130347493247702,0.003671220022095,0.116661052835212,0.141099898357355,0.00736917862126242,0.0161487858307686,-331.690222183306
"912",0.00133717808574099,0.00965558625847723,0.109423700967715,0.134380592578075,0.0132891062759689,0.0157919823882182,-333.007772994954
"913",0.000924094002955343,0.0194736682537441,0.0954178120638879,0.15472920436509,0.0140791074443155,0.0109813966997899,-336.563173544807
"914",0.00201087127774506,0.0178432687983248,0.138839131073015,0.121999819247301,0.0106866020680542,0.012520169406403,-334.6084288244
"915",0.00227423590167036,0.0136890750610885,0.140847781359858,0.099987955113266,0.00519965256540208,0.0131772143272252,-333.37838802985
"916",0.00453908185288194,0.00364239875518454,0.137179839244916,0.153116127783323,0.00577724514680445,0.0122417350157018,-333.333886826906
"917",0.000609425547430492,0.0171426866986996,0.106896862274359,0.101476734932065,0.00831113136539473,0.0110001134970862,-334.573733752914
"918",0.000425902818402255,0.00151794589909787,0.158934708224327,0.155944001722977,0.0078742500221384,0.0154280582818195,-334.4330359402
"919",0.00410203376295266,0.00403084801701632,0.130907871388369,0.152104307934002,0.00854243085527233,0.0160002732048063,-333.258516162265
"920",0.00894931790411222,0.00485886852900324,0.117968621401677,0.133716101253934,0.00412402361646926,0.0197515562632006,-335.914199993827
"921",0.00178588129563491,0.0033815604785587,0.142289089874251,0.133248968485053,0.0031094049190588,0.0134014931307127,-332.358283536545
"922",0.000685905299026583,0.0192384764887887,0.108958907454469,0.141177115433547,0.0090000972726662,0.0110047442630373,-334.31864584338
"923",0.00152699514703628,0.0170441069906454,0.172216045549259,0.140761408975637,0.01047265682534,0.0189423497291898,-336.990349288965
"924",0.00184524107749029,0.00226905912657773,0.118130276016267,0.118264949885736,0.00653125716905407,0.0174531322315368,-332.700581429121
"925",0.000525836168083742,0.010896903943146,0.112381372407018,0.115795724920619,0.006757841524413,0.0116865007191805,-331.853324358719
"926",0.00689662945099799,0.0107880611703234,0.120752181383707,0.162874704219343,0.00396839643216571,0.0140827191713482,-334.934301117523
"927",0.00450049421918318,0.0145576862547113,0.153533500022209,0.0807350384567716,0.00764955409858078,0.023882883455324,-339.534696561905
"928",0.00516100136539355,0.00505000977111345,0.138708822699903,0.109788394032063,0.0237645380873338,0.0200657501012464,-337.6252158617
"929",0.00201193637260262,0.00521612302168018,0.140373507619523,0.118426544061604,0.00507808177061515,0.0153716760860156,-331.843400208523
"930",0.00302834040191486,0.00562946740127361,0.19183841174428,0.100614015454133,0.0038993267832919,0.0120670471250984,-335.563053831052
"931",0.00401558291104156,0.00798854629619959,0.0969794751916276,0.137470369992819,0.00435919500540098,0.00604396453446177,-336.758419376998
"932",0.00516650255351488,0.00811366552162826,0.133562590111266,0.139408247342448,0.00530157319525301,0.0194804168387591,-334.405046652522
"933",0.00140683045137521,0.00447981325463142,0.100987962165813,0.148837133054601,0.00940237560423536,0.0140669559312656,-331.986312717705
"934",0.00284887143158057,0.00633126038258618,0.103931966559356,0.140162275924873,0.00352287927253294,0.0127175309667679,-332.07479069621
"935",0.00449928773241559,0.00783853655883151,0.142756181872095,0.135206675562332,0.0102748988453786,0.0110658090818615,-333.833587053205
"936",0.00445509260875877,0.00697701765823754,0.0898347775589062,0.127716643495755,0.00181263349773032,0.0157138934667961,-334.702521999084
"937",0.00315355236776389,0.00513090579263924,0.0960726246862637,0.104048865488626,0.00292884694212673,0.0105811061705284,-334.251254029323
"938",0.00237987281452814,0.00727263688232455,0.0877785405903681,0.146009023220549,0.00266414442871953,0.00842282792867817,-334.322471142375
"939",0.00487211432469847,0.00482067795589218,0.141958048609202,0.11562425230888,0.00846798999490987,0.0175521764535693,-333.459926499912
"940",0.00413718590147872,0.00528560393028036,0.112329754545745,0.106036515976647,0.00384227048381448,0.0152540205693041,-333.112615444211
"941",0.00557504925427106,0.00825381201080447,0.146762444180513,0.129013976092742,0.0102520436439467,0.0147437591765292,-333.903064938258
"942",0.00278811334833728,0.00955221860080305,0.134049348662895,0.134590137181661,0.00896670512043612,0.0114719538917048,-332.74573108737
"943",0.000843306414227136,0.0121070598432225,0.124451186377692,0.134060476400295,0.00824022539148335,0.0193648135320934,-333.123926982402
"944",0.00136613546266531,0.0174481112753746,0.131849052460741,0.116491500572753,0.00711120957571926,0.0115027087428555,-333.579125382065
"945",0.00454395647473461,0.00493722574210712,0.103694089721087,0.12900536446063,0.00363454165966595,0.0123106809698035,-332.757069232045
